,combined
929,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
930,TI: Trade and Poverty: When the Third World Fell Behind
931,"AU: Mitchener, Kris James (BRer)"
932,AF: Santa Clara University and NBER
933,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 210-13"
934,IS: 0022-0515
935,"BK: Williamson, Jeffrey G. Cambridge, Mass. and London: MIT Press, 2011"
936,DT: Book Review
937,PY: 2012
938,"DE: Economic History: Macroeconomics and Monetary Economics, Industrial Structure, Growth, Fluctuations: General, International, or Comparative N10, Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: General, International, or Comparative N30, Economic Development: General O10"
939,"KY: Developing Countries, Development, Emerging Markets, GDP, Growth, Prebisch Singer, Third World"
940,LA: English
941,UD: 201203
942,AN: 1283986
943,BR:
944,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
945,TI: Economic Evolution and Revolution in Historical Time
946,"AU: Steckel, Richard (BRer)"
947,AF: Ohio State University
948,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 209-10"
949,IS: 0022-0515
950,"BK: Rhode, Paul W._Rosenbloom, Joshua L._Weiman , ed. Stanford: Stanford University Press, Stanford Economics and Finance, 2011"
951,DT: Book Review
952,PY: 2012
953,"DE: Institutions: Design, Formation, and Operations D02, Economic History: General N00"
954,"KY: Demand, Economic History, History, Institution"
955,LA: English
956,UD: 201203
957,AN: 1283987
958,BR:
959,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
960,TI: Unified Growth Theory
961,"AU: Dinopoulos, Elias (BRer)"
962,AF: University of Florida
963,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 213-16"
964,IS: 0022-0515
965,"BK: Galor, Oded Princeton and Oxford: Princeton University Press, 2011"
966,DT: Book Review
967,PY: 2012
968,"DE: Demographic Trends, Macroeconomic Effects, and Forecasts J11, One, Two, and Multisector Growth Models O41"
969,"KY: Birth, Demographics, Economic Growth, Growth, Malthusian, Population, Technological Change"
970,LA: English
971,UD: 201203
972,AN: 1283988
973,BR:
974,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
975,TI: The Long Divergence: How Islamic Law Held Back the Middle East
976,"AU: Hanna, Nelly (BRer)"
977,AF: American University in Cairo
978,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 216-18"
979,IS: 0022-0515
980,"BK: Kuran, Timur Princeton and Oxford: Princeton University Press, 2011"
981,DT: Book Review
982,PY: 2012
983,"DE: Law and Economics: General K00, Economic History: Government, War, Law, International Relations, and Regulation: Asia including Middle East N45, Economywide Country Studies: Asia including Middle East O53, Other Economic Systems: General P40, Cultural Economics: Religion Z12"
984,"KY: Cultural, Culture, Economic History, History, Islamic, Law, Legal Institutions, Religion"
985,LA: English
986,UD: 201203
987,AN: 1283989
988,BR:
989,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
990,TI: The Decision to Patent
991,"AU: Putnam, Jonathan D. (BRer)"
992,AF: Charles River Associates
993,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 219-21"
994,IS: 0022-0515
995,"BK: Zaby, Alexandra Contributions to Economics. Heidelberg and New York: Springer, Physica, 2010"
996,DT: Book Review
997,PY: 2012
998,"DE: Property Law K11, Firm Organization and Market Structure L22, Intellectual Property and Intellectual Capital O34"
999,"KY: Constitution, Firm, Firms, Law, Licensing, Patent, Technology"
1000,LA: English
1001,UD: 201203
1002,AN: 1283990
1003,BR:
1004,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1005,TI: The Political Economy of Agricultural Price Distortions
1006,"AU: Kalambokidis, Laura (BRer)"
1007,AF: University of Minnesota
1008,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 221-22"
1009,IS: 0022-0515
1010,"BK: Anderson, Kym , ed. Cambridge and New York: Cambridge University Press, 2010"
1011,DT: Book Review
1012,PY: 2012
1013,"DE: Agriculture: Aggregate Supply and Demand Analysis, Prices Q11, Agriculture in International Trade Q17, Agricultural Policy, Food Policy Q18"
1014,"KY: Agriculture, Livestock, Milk, Prices, Protection, Rice, Subsidies, Sugar"
1015,LA: English
1016,UD: 201203
1017,AN: 1283991
1018,BR:
1019,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1020,TI: The Economics of Climate Change: Adaptations Past and Present
1021,"AU: Swoboda, Aaron (BRer)"
1022,AF: Carleton College
1023,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 222-24"
1024,IS: 0022-0515
1025,"BK: Libecap, Gary D._Steckel, Richard H. , ed. A National Bureau of Economic Research Conference Report. Chicago and London: University of Chicago Press, 2011"
1026,DT: Book Review
1027,PY: 2012
1028,"DE: Economic History: Labor and Consumers, Demography, Education, Health, Welfare, Income, Wealth, Religion, and Philanthropy: U.S., Canada: 1913- N32, Economic History: Agriculture, Natural Resources, Environment, and Extractive Industries: U.S., Canada: 1913- N52, Agriculture: Aggregate Supply and Demand Analysis, Prices Q11, Climate, Natural Disasters, Global Warming Q54, Environment and Development, Environment and Trade, Sustainability, Environmental Accounts and Accounting, Environmental Equity, Population Growth Q56"
1029,"KY: Climate, Corn, Drought, Environmental Kuznets Curve, Prices, Production, Water"
1030,LA: English
1031,UD: 201203
1032,AN: 1283992
1033,BR:
1034,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1035,TI: The Elasticity of Taxable Income with Respect to Marginal Tax Rates: A Critical Review
1036,"AU: Saez, Emmanuel, Slemrod, Joel, Giertz, Seth H."
1037,"AF: U CA, Berkeley, U MI, U NE"
1038,DO: http://dx.doi.org/10.1257/jel.50.1.3
1039,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 3-50"
1040,IS: 0022-0515
1041,AV: http://www.aeaweb.org/jel/index.php
1042,DT: Journal Article
1043,PY: 2012
1044,"AB: This paper critically surveys the large and growing literature estimating the elasticity of taxable income with respect to marginal tax rates using tax return data. First, we provide a theoretical framework showing under what assumptions this elasticity can be used as a sufficient statistic for efficiency and optimal tax analysis. We discuss what other parameters should be estimated when the elasticity is not a sufficient statistic. Second, we discuss conceptually the key issues that arise in the empirical estimation of the elasticity of taxable income using the example of the 1993 top individual income tax rate increase in the United States to illustrate those issues. Third, we provide a critical discussion of selected empirical analyses of the elasticity of taxable income in light of the theoretical and empirical framework we laid out. Finally, we discuss avenues for future research."
1045,"DE: Personal Income and Other Nonbusiness Taxes and Subsidies, includes inheritance and gift taxes H24Fiscal Policies and Behavior of Economic Agents: Household H31Time Allocation and Labor Supply J22"
1046,"KY: Income Tax, Tax, Taxable"
1047,GD: U.S.
1048,GR: Northern America
1049,LA: English
1050,UD: 201203
1051,AN: 1288232
1052,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1053,TI: Economic Perspectives on Corporate Social Responsibility
1054,"AU: Kitzmueller, Markus, Shimshack, Jay"
1055,"AF: World Bank Group, Tulane U"
1056,DO: http://dx.doi.org/10.1257/jel.50.1.51
1057,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 51-84"
1058,IS: 0022-0515
1059,AV: http://www.aeaweb.org/jel/index.php
1060,DT: Journal Article
1061,PY: 2012
1062,"AB: This paper synthesizes the expanding corporate social responsibility (CSR) literature. We define CSR from an economic perspective and develop a CSR taxonomy that connects disparate approaches to the subject. We explore whether CSR should exist and investigate conditions when CSR may produce higher welfare than other public good provision channels. We also explore why CSR does exist. Here, we integrate theoretical predictions with empirical findings from economic and noneconomic sources. We find limited systematic empirical evidence in favor of CSR mechanisms related to induced innovation, moral hazard, shareholder preferences, or labor markets. In contrast, we uncover consistent empirical evidence in favor of CSR mechanisms related to consumer markets, private politics, and public politics."
1063,"DE: Firm Behavior: Theory D21Business Objectives of the Firm L21Corporate Culture, Diversity, Social Responsibility M14"
1064,"KY: Morals, Social Responsibility"
1065,LA: English
1066,UD: 201203
1067,AN: 1288233
1068,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1069,TI: The Enlightened Economy: An Economic History of Britain 1700-1850: Review Essay
1070,"AU: Clark, Gregory"
1071,"AF: U CA, Davis"
1072,DO: http://dx.doi.org/10.1257/jel.50.1.85
1073,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 85-95"
1074,IS: 0022-0515
1075,AV: http://www.aeaweb.org/jel/index.php
1076,DT: Journal Article
1077,PY: 2012
1078,"AB: The British Industrial Revolution is the key break in world history. Yet the timing, location, and cause of this Revolution are unsolved puzzles. Joel Mokyr's book is one of a number of recent attempted solutions. He explains the Industrial Revolution through the arrival of a particular ideology in Britain, associated with the earlier European intellectual movement of the Enlightenment. This review considers how Mokyr's ""idealist"" approach fares as an account of the Industrial Revolution, compared to the spate of recent proposed ""materialist"" explanations."
1079,"DE: Economic History: Macroeconomics and Monetary Economics, Industrial Structure, Growth, Fluctuations: Europe: Pre-1913 N13Economic History: Manufacturing and Construction: Europe: Pre-1913 N63"
1080,"KY: Economic History, History"
1081,GD: U.K.
1082,GR: Europe
1083,LA: English
1084,UD: 201203
1085,AN: 1288234
1086,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1087,TI: Economic History or History of Economics? Grand Pursuit: The Story of Economic Genius: Review Essay
1088,"AU: Ashenfelter, Orley"
1089,AF: Princeton U
1090,DO: http://dx.doi.org/10.1257/jel.50.1.96
1091,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 96-102"
1092,IS: 0022-0515
1093,AV: http://www.aeaweb.org/jel/index.php
1094,DT: Journal Article
1095,PY: 2012
1096,"AB: In this essay, I review Sylvia Nasar's long awaited new history of economics, Grand Pursuit: The Story of Economic Genius. I describe how the book is an economic history of the period 1850-1950, with distinguished economists' stories inserted in appropriate places. Nasar's goal is to show how economists work, but also to show that they are people too--with more than enough warts and foibles to show they are human! I contrast the general view of the role of economics in Grand Pursuit with Robert Heilbroner's remarkably different conception in The Worldly Philosophers: The Lives, Times, and Ideas of the Great Economic Thinkers. I also discuss more generally the question of why economists might be interested in their history at all."
1097,DE: History of Economic Thought through 1925: General B10History of Economic Thought since 1925: General B20History of Economic Thought: Individuals: General B30Economic History: General N00
1098,"KY: Economic History, History"
1099,LA: English
1100,UD: 201203
1101,AN: 1288235
1102,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1103,TI: Fighting Poverty One Experiment at a Time: Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty: Review Essay
1104,"AU: Ravallion, Martin"
1105,AF: World Bank
1106,DO: http://dx.doi.org/10.1257/jel.50.1.103
1107,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 103-14"
1108,IS: 0022-0515
1109,AV: http://www.aeaweb.org/jel/index.php
1110,DT: Journal Article
1111,PY: 2012
1112,"AB: Abhijit Banerjee and Esther Duflo offer a coherent vision for an economics of poverty and antipoverty policy. Their economics is grounded in an effort to understand the economic and psychological complexities in the lives of poor people, informed by social experiments and field observations. Their preferred policies entail small reforms at the margin, also informed by experiments--specifically randomized control trials. While the book provides some interesting insights, I question how far its approach will get us in fighting global poverty."
1113,"DE: Measurement and Analysis of Poverty I32Welfare, Well-Being, and Poverty: Government Programs, Provision and Effects of Welfare Programs I38Economic Development: Human Resources, Human Development, Income Distribution, Migration O15Socialist Institutions and Their Transitions: Consumer Economics, Health, Education and Training: Welfare, Income, Wealth, and Poverty P36"
1114,"KY: Anti Poverty, Antipoverty, Policy, Poor, Poverty"
1115,LA: English
1116,UD: 201203
1117,AN: 1288236
1118,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1119,TI: Thinking Small: Poor Economics: A Radical Rethinking of the Way to Fight Global Poverty: Review Essay
1120,"AU: Rosenzweig, Mark R."
1121,AF: Yale U
1122,DO: http://dx.doi.org/10.1257/jel.50.1.115
1123,"SO: Journal of Economic Literature, 50(1), March 2012, pp. 115-27"
1124,IS: 0022-0515
1125,AV: http://www.aeaweb.org/jel/index.php
1126,DT: Journal Article
1127,PY: 2012
1128,"AB: In Poor Economics, Abhijit Banerjee and Esther Duflo eschew grand theorizing about poverty reduction in favor of an approach in which intelligently designed and tested small interventions, based on a scientific understanding of the lives of the poor, marginally improve their welfare. In so doing, they describe the findings from the recent large literature describing the behavior and institutions of the poor and the consequences of policy and experimental interventions targeted to poverty populations. In this review, I assess whether ""thinking small"" with its associated policy regime of transfers, subsidies, and nudges, is both a practical and effective policy prescription for ""fighting"" poverty and whether the set of studies that have focused on populations that have not escaped poverty has improved our fundamental understanding of both the consequences and causes of poverty."
