index,ArticleID,JEL
17581,3109,L14
17582,3109,L24
17583,3109,L83
17584,3110,J24
17585,3110,J44
17586,3111,C51
17587,3111,J41
17588,3112,D42
17589,3112,D43
17590,3112,L11
17591,3112,L12
17592,3112,L13
17593,3113,D14
17594,3113,D91
17595,3113,J32
17596,3114,J24
17597,3114,O33
17598,9628,K42
17599,9686,I11
17600,9686,I12
17601,9686,I18
17602,9686,J13
17603,9686,J16
17604,9686,O15
17605,4181,E00
17606,4181,B22
17607,4181,B13
17608,4181,E32
17609,28,C22
17610,65,D51
17611,65,D41
17612,144,C72
17613,200,C22
17614,335,D21
17615,335,G31
17616,335,D92
17617,2856,J12
17618,2856,O15
17619,2858,Q21
17620,2858,Q31
17621,2905,F31
17622,3005,N32
17623,3005,E10
17624,3005,N31
17625,3005,E31
17626,3005,D12
17627,3167,D24
17628,3167,L61
17629,3167,L72
17630,3241,B31
17631,3241,B13
17632,3241,B41
17633,3322,E32
17634,3322,E52
17635,3322,G21
17636,3322,N12
17637,3322,N22
17638,3346,D44
17639,3346,D82
17640,3495,O33
17641,3495,O34
17642,3755,L11
17643,3755,F31
17644,3755,D43
17645,3810,C13
17646,3810,C22
17647,3935,C91
17648,3935,D81
17649,3935,D83
17650,3935,D84
17651,3938,C22
17652,3938,C32
17653,3938,C50
17654,3938,G10
17655,3993,C22
17656,4023,C78
17657,4023,D72
17658,4070,C10
17659,4070,C30
17660,4094,C78
17661,4094,D51
17662,4128,D44
17663,4161,G31
17664,4161,G32
17665,4184,P20
17666,4184,D72
17667,4184,P27
17668,4184,P24
17669,4215,M12
17670,4215,J33
17671,4215,M52
17672,4251,I21
17673,4251,J24
17674,4251,J31
17675,4260,G11
17676,4260,G12
17677,4260,E44
17678,4329,D72
17679,4329,N43
17680,4553,J24
17681,4553,O31
17682,7568,J14
17683,7568,J21
17684,7568,J28
17685,7700,D71
17686,7700,D83
17687,7706,D24
17688,7706,L60
17689,7712,P51
17690,7712,N00
17691,7729,D44
17692,7729,D61
17693,7753,D72
17694,7764,Q18
17695,7764,Q12
17696,7770,J15
17697,7770,J60
17698,7831,O16
17699,7831,D91
17700,7831,O13
17701,7965,D82
17702,7965,G22
17703,7974,E32
17704,7974,N12
17705,8133,R12
17706,8133,L60
17707,8180,D43
17708,8198,E43
17709,8198,E44
17710,8198,E52
17711,8198,G21
17712,8198,G28
17713,8198,G32
17714,8221,C58
17715,8221,G12
17716,8278,C21
17717,8364,C22
17718,8364,C25
17719,8385,D43
17720,8385,L13
17721,8385,L82
17722,8385,O34
17723,8392,C23
17724,8392,C25
17725,8481,C25
17726,8481,C51
17727,8515,C26
17728,8552,D11
17729,8552,D83
17730,8559,C22
17731,8559,C58
17732,8559,G12
17733,9629,G31
17734,9629,M41
17735,9629,D92
17736,9629,M12
17737,103,C22
17738,222,C32
17739,308,C32
17740,308,C15
17741,2845,J22
17742,2845,L83
17743,2960,F11
17744,2960,O19
17745,2969,J24
17746,2969,J31
17747,2969,O33
17748,2969,J42
17749,3051,L60
17750,3051,Q28
17751,3051,Q21
17752,3321,D13
17753,3321,P36
17754,4322,J13
17755,4322,Q25
17756,4322,I12
17757,4322,J15
17758,4875,C91
17759,7685,E31
17760,303,E62
17761,303,H31
17762,7728,Q16
17763,7728,N51
17764,7728,N52
17765,7728,O31
17766,7805,P32
17767,7805,Q11
17768,7805,O13
17769,7805,J43
17770,7978,O41
17771,7978,O15
17772,8374,C72
17773,8374,D63
17774,145,C78
17775,190,C63
17776,190,D90
17777,286,D82
17778,286,D44
17779,112,C22
17780,112,C11
17781,163,C72
17782,194,O41
17783,3918,D44
17784,4258,C60
17785,4258,D81
17786,4603,D14
17787,4603,G11
17788,7775,D72
17789,8234,D82
17790,8234,D91
17791,8253,C44
17792,8253,D83
17793,8380,C73
17794,8380,D83
17795,8245,D44
17796,8245,D83
17797,9441,C73
17798,9687,D81
17799,9687,G11
17800,9687,G14
17801,9688,E32
17802,9688,G33
17803,9689,C20
17804,9689,C30
17805,9690,I31
17806,9691,D31
17807,9691,I12
17808,9691,J22
17809,9691,J26
17810,9691,J31
17811,9692,D01
17812,9692,D11
17813,9693,D81
17814,9694,D82
17815,9694,L15
17816,9698,K42
17817,9699,C21
17818,9699,C23
17819,9701,E13
17820,9701,O33
17821,9703,D15
17822,9703,J24
17823,9703,J31
17824,9703,J41
17825,9703,M52
17826,9704,D13
17827,9704,J16
17828,9704,J22
17829,9704,N31
17830,9704,N32
17831,9705,F21
17832,9705,F23
17833,9705,F41
17834,9705,L24
17835,9705,O11
17836,9705,O14
17837,9706,E62
17838,9706,H24
17839,9709,L11
17840,9709,Q22
17841,9709,Q28
17842,9710,D72
17843,9710,Q58
17844,9711,G32
17845,9712,D15
17846,9712,H52
17847,9712,H55
17848,9712,I22
17849,9713,E32
17850,9713,E51
17851,9713,G21
17852,9714,D73
17853,9714,G18
17854,9714,L51
17855,9715,E52
17856,9715,F31
17857,9715,F41
17858,9716,C12
17859,9716,G12
17860,9717,E44
17861,9717,G32
17862,9717,O41
17863,9717,O47
17864,9718,C32
17865,9718,F31
17866,9718,F32
17867,9719,C32
17868,9719,E24
17869,9719,E31
17870,9719,E52
17871,9720,D12
17872,9720,L94
17873,9721,D62
17874,9722,G12
17875,9723,L82
17876,9723,M37
17877,9724,D12
17878,9725,D81
17879,9725,L22
17880,9726,D44
17881,9727,C78
17882,9729,C53
17883,9730,D12
17884,9730,D15
17885,9731,I32
17886,9731,Z13
17887,9732,D82
17888,9733,D82
17889,9733,H21
17890,9734,J12
17891,9734,J15
17892,9735,H21
17893,9735,H22
17894,9735,H24
17895,9736,E25
17896,9736,J24
17897,9736,N33
17898,9736,N43
17899,9736,P16
17900,9738,E23
17901,9738,E32
17902,9738,O33
17903,9738,O47
17904,9739,D12
17905,9739,D31
17906,9739,E21
17907,9740,D11
17908,9740,D12
17909,9740,E21
17910,9741,D50
17911,9741,E13
17912,9742,O16
17913,9742,O41
17914,9742,O47
17915,9743,L11
17916,9743,L13
17917,9744,D82
17918,9744,F31
17919,9744,G14
17920,9746,J24
17921,9747,D83
17922,9748,F33
17923,9749,D15
17924,9749,R31
17925,9750,D31
17926,9750,P10
17927,9750,Z13
17928,9751,D81
17929,9751,D82
17930,9752,D82
17931,9752,J20
17932,9752,M12
17933,9754,M12
17934,9754,M52
17935,9755,G31
17936,9755,G32
17937,9757,C73
17938,9758,D82
17939,9758,D86
17940,9759,E22
17941,9759,F21
17942,9759,O16
17943,9760,H21
17944,9760,H23
17945,9761,D44
17946,9761,L11
17947,9761,L12
17948,9761,L13
17949,9762,D21
17950,9762,E31
17951,9763,D83
17952,9763,G12
17953,9764,D81
17954,9764,D86
17955,9765,J42
17956,9765,J63
17957,9765,J64
17958,9766,C12
17959,9767,C22
17960,9768,D31
17961,9768,O41
17962,9769,D44
17963,9770,E23
17964,9770,O41
17965,9771,E24
17966,9771,J64
17967,9771,J65
17968,9773,C22
17969,9773,C53
17970,9773,E43
17971,9773,E47
17972,9774,D82
17973,9775,D49
17974,9775,I10
17975,9776,G12
17976,9776,G15
17977,9777,F11
17978,9777,F13
17979,9777,F14
17980,9777,F16
17981,9778,E22
17982,9778,G31
17983,9780,D64
17984,9780,H55
17985,9780,J22
17986,9781,D11
17987,9781,I12
17988,9782,D44
17989,9782,D82
17990,9783,D64
17991,9783,D15
17992,9784,F02
17993,9784,F11
17994,9785,D72
17995,9786,I38
17996,9786,J64
17997,9786,J65
17998,9787,C72
17999,9787,D83
18000,9788,D82
18001,9788,G12
18002,9788,G31
18003,9788,G32
18004,9788,L25
18005,9788,L26
18006,9789,D81
18007,9789,G31
18008,9789,L60
18009,9791,C70
18010,9791,D44
18011,9791,D83
18012,9792,J24
18013,9792,J31
18014,9792,R23
18015,9793,D13
18016,9793,J12
18017,9793,J16
18018,9795,D81
18019,9796,R11
18020,9796,R12
18021,9796,R15
18022,9797,L11
18023,9797,L14
18024,9797,L22
18025,9797,L66
18026,9797,L81
18027,9798,D72
18028,9799,C72
18029,9799,C73
18030,9800,D42
18031,9800,D44
18032,9801,D83
18033,9802,C53
18034,9802,E27
18035,9802,E37
18036,9803,F11
18037,9803,F14
18038,9803,O17
18039,9803,O19
18040,9804,F13
18041,9806,I12
18042,9806,J13
18043,9807,D82
18044,9808,D72
18045,9809,L81
18046,9810,D84
18047,9810,G12
18048,9812,C51
18049,9812,E17
18050,9812,E32
18051,9812,E37
18052,9812,O33
18053,9814,C71
18054,9814,D74
18055,9815,D41
18056,9815,D83
18057,9815,G12
18058,9817,G32
18059,9817,O33
18060,9817,O41
18061,9818,D43
18062,9818,F23
18063,9818,G34
18064,9818,L13
18065,9818,L25
18066,9819,D72
18067,9819,O17
18068,9821,J24
18069,9821,M53
18070,9821,R32
18071,9826,J24
18072,9826,J31
18073,9826,J41
18074,9827,C73
18075,9828,J15
18076,9829,G14
18077,9829,G31
18078,9829,G32
18079,9830,L14
18080,9830,L82
18081,9831,Z13
18082,9832,J52
18083,9832,L64
18084,9833,D82
18085,9834,F12
18086,9835,D23
18087,9835,D42
18088,9836,G12
18089,9836,G13
18090,9837,C20
18091,9837,D12
18092,9838,D42
18093,9838,L12
18094,9839,G21
18095,9839,G32
18096,9839,L25
18097,9840,E32
18098,9840,F11
18099,9840,F14
18100,9840,F31
18101,9840,F42
18102,9841,D44
18103,9841,D82
18104,9842,B52
18105,9842,D71
18106,9843,F23
18107,9843,G34
18108,9844,D81
18109,9844,D86
18110,9844,J41
18111,9844,J64
18112,9845,J23
18113,9845,J24
18114,9845,J31
18115,9845,J71
18116,9846,D72
18117,9846,N44
18118,9847,D14
18119,9847,E21
18120,9848,H21
18121,9848,H26
18122,9849,D72
18123,9850,D72
18124,9850,L82
18125,9851,C70
18126,9851,D83
18127,9853,C62
18128,9853,E62
18129,9853,H50
18130,9854,G12
18131,9855,C14
18132,9855,C25
18133,9856,F10
18134,9856,F51
18135,9857,C13
18136,9857,C73
18137,9859,D82
18138,9859,J26
18139,9859,J33
18140,9862,L84
18141,9862,M37
18142,9862,R32
18143,9863,D23
18144,9863,D83
18145,9863,K42
18146,9866,D12
18147,9866,J12
18148,9866,J13
18149,9866,J16
18150,9867,D81
18151,9867,D82
18152,9867,D83
18153,9868,F14
18154,9868,I21
18155,9868,J13
18156,9868,J24
18157,9868,O15
18158,9868,O47
18159,9869,D83
18160,9869,E32
18161,9869,G21
18162,9870,G11
18163,9870,G12
18164,9870,G15
18165,9871,D83
18166,9871,G32
18167,9871,L25
18168,9871,M20
18169,9872,D82
18170,9872,D83
18171,9873,E22
18172,9873,F34
18173,9873,H21
18174,9873,H25
18175,9873,H87
18176,9874,D71
18177,9874,D72
18178,9876,J24
18179,9876,J32
18180,9876,J33
18181,9876,M12
18182,9876,M52
18183,9877,D72
18184,9878,D02
18185,9878,D31
18186,9878,I21
18187,9878,N31
18188,9878,N32
18189,9878,N51
18190,9878,Q15
18191,9879,C72
18192,9879,D81
18193,9879,D82
18194,9879,D83
18195,9880,C62
18196,9880,D83
18197,9881,C78
18198,9881,D82
18199,9883,N50
18200,9883,P14
18201,9883,Q10
18202,9883,Q41
18203,9884,C22
18204,9884,C32
18205,9885,D82
18206,9885,D83
18207,9885,J22
18208,9885,J23
18209,9885,J63
18210,9885,M51
18211,9886,D82
18212,9886,D83
18213,9886,G11
18214,9886,G23
18215,9888,J24
18216,9888,J31
18217,9888,O15
18218,9889,C23
18219,9891,D02
18220,9891,D72
18221,9891,E22
18222,9891,E23
18223,9891,O16
18224,9891,O17
18225,9893,D72
18226,9893,I21
18227,9893,I28
18228,9894,D72
18229,9894,F14
18230,9894,F41
18231,9894,H11
18232,9894,O17
18233,9895,C53
18234,9895,E31
18235,9895,E37
18236,9895,E52
18237,9895,E58
18238,9896,D31
18239,9896,F14
18240,9896,O33
18241,9896,O34
18242,9897,J24
18243,9897,J31
18244,9897,J62
18245,9898,D23
18246,9898,M54
18247,9899,J31
18248,9899,J41
18249,9899,L25
18250,9900,D81
18251,9900,J24
18252,9900,J31
18253,9900,J41
18254,9900,L26
18255,9900,L82
18256,9901,E43
18257,9901,E52
18258,9901,F31
18259,9902,F34
18260,9904,D01
18261,9904,D11
18262,9905,D15
18263,9905,E61
18264,9905,G28
18265,9906,C73
18266,9907,D72
18267,9907,H11
18268,9907,H23
18269,9908,D82
18270,9908,D86
18271,9908,J65
18272,9909,J24
18273,9909,J31
18274,9910,C91
18275,9911,C73
18276,9911,C92
18277,9913,D71
18278,9913,D82
18279,9914,D11
18280,9914,D81
18281,9915,D85
18282,9915,I21
18283,9915,J13
18284,9915,Z13
18285,9916,D44
18286,9916,D82
18287,9916,N37
18288,9917,F34
18289,9918,F13
18290,9918,F16
18291,9918,O15
18292,9918,O19
18293,9918,R23
18294,9919,D82
18295,9920,D44
18296,9920,H76
18297,9921,I21
18298,9921,I23
18299,9921,J16
18300,9921,J24
18301,9921,J31
18302,9922,D81
18303,9922,D83
18304,9922,G12
18305,9923,B32
18306,9924,C78
18307,9924,H22
18308,9924,H25
18309,9924,H71
18310,9925,D43
18311,9926,C90
18312,9926,D72
18313,9927,M10
18314,9927,O33
18315,9927,O47
18316,9929,J13
18317,9929,J18
18318,9931,C70
18319,9931,D82
18320,9931,D83
18321,9931,D85
18322,9932,J31
18323,9932,J42
18324,9932,J63
18325,9933,C61
18326,9933,Q13
18327,9933,Q18
18328,9934,D83
18329,9934,E32
18330,9934,E52
18331,9935,D11
18332,9935,D82
18333,9935,D83
18334,9936,D82
18335,9936,I12
18336,9937,M12
18337,9937,M52
18338,9937,M54
18339,9937,Q13
18340,9937,Z13
18341,9938,D71
18342,9938,D72
18343,9940,E22
18344,9940,O16
18345,9940,O33
18346,9940,O47
18347,9941,G31
18348,9941,L84
18349,9941,M11
18350,9942,J24
18351,9942,L24
18352,9942,M55
18353,9943,D82
18354,9943,E24
18355,9943,J24
18356,9943,J31
18357,9943,J52
18358,9943,J64
18359,9944,C32
18360,9946,D81
18361,9946,G12
18362,9948,D72
18363,9948,H24
18364,9948,H63
18365,9949,D72
18366,9949,D82
18367,9949,H21
18368,9951,D91
18369,9951,E31
18370,9951,G12
18371,9952,D91
18372,9952,D86
18373,9952,L14
18374,9953,J31
18375,9953,J62
18376,9953,M51
18377,9955,E13
18378,9955,E32
18379,9955,H21
18380,9956,D82
18381,9956,D83
18382,9956,D85
18383,9957,F12
18384,9957,F16
18385,9957,F41
18386,9958,C30
18387,9958,C41
18388,9958,C72
18389,9960,D22
18390,9960,D43
18391,9960,F31
18392,9960,L13
18393,9960,L66
18394,9962,I12
18395,9962,J11
18396,9962,J16
18397,9962,N31
18398,9962,O15
18399,9962,P36
18400,9963,J16
18401,9963,J45
18402,9963,J71
18403,9964,D72
18404,9964,E62
18405,9964,H71
18406,9965,D31
18407,9965,J31
18408,9966,D11
18409,9966,D12
18410,9966,D83
18411,9967,D14
18412,9967,D81
18413,9967,D15
18414,9968,D31
18415,9968,J24
18416,9968,O15
18417,9969,F14
18418,9969,F16
18419,9969,L13
18420,9969,O31
18421,9970,D51
18422,9970,D15
18423,9970,E21
18424,9970,E24
18425,9970,J41
18426,9970,J65
18427,9971,C22
18428,9972,C72
18429,9972,D72
18430,9972,H41
18431,9973,J31
18432,9973,R23
18433,9973,R31
18434,9974,D63
18435,9974,D71
18436,9974,D72
18437,9975,C73
18438,9975,D72
18439,9976,F12
18440,9976,F34
18441,9976,F60
18442,9976,H63
18443,9977,D85
18444,9977,L11
18445,9977,L14
18446,9977,L25
18447,9977,L51
18448,9978,D44
18449,9978,D81
18450,9978,H82
18451,9978,Q23
18452,9979,D82
18453,9979,D25
18454,9979,G31
18455,9980,D11
18456,9980,H41
18457,9981,D14
18458,9981,G11
18459,9981,G12
18460,9982,D11
18461,9982,D21
18462,9982,M31
18463,9983,D83
18464,9983,E44
18465,9983,E52
18466,9983,E58
18467,9983,F31
18468,9984,C57
18469,9984,D44
18470,9984,D82
18471,9984,H76
18472,9984,R42
18473,9985,D13
18474,9985,D31
18475,9985,D63
18476,9986,D83
18477,9986,D84
18478,9986,L82
18479,9986,Z13
18480,9987,D21
18481,9987,D82
18482,9987,G12
18483,9987,G31
18484,9987,J24
18485,9987,J41
18486,9988,E23
18487,9988,E31
18488,9988,E43
18489,9988,E44
18490,9988,E52
18491,9989,D72
18492,9989,D74
18493,9989,F51
18494,9989,H56
18495,9989,N40
18496,9990,D72
18497,9991,E31
18498,9991,E52
18499,9991,F31
18500,9991,G14
18501,9991,G15
18502,9992,C21
18503,9992,C31
18504,9992,G12
18505,9992,I12
18506,9992,J13
18507,9993,D72
18508,9993,L82
18509,9993,M37
18510,9993,O17
18511,9994,D31
18512,9994,D51
18513,9994,D64
18514,9995,D72
18515,9995,D83
18516,9995,L82
18517,9996,C72
18518,9996,C73
18519,9996,D82
18520,9997,C72
18521,9997,D83
18522,9998,D82
18523,9998,E24
18524,9998,J22
18525,9998,J23
18526,9998,J31
18527,9998,J41
18528,9998,J64
18529,9999,D63
18530,9999,D81
18531,9999,D82
18532,9999,I23
18533,9999,K42
18534,10000,D72
18535,10000,D81
18536,10000,L82
18537,10001,D51
18538,10001,D81
18539,10001,D82
18540,10001,D84
18541,10001,E13
18542,10002,C78
18543,10002,D72
18544,10004,C70
18545,10004,D83
18546,10005,I31
18547,10005,J13
18548,10005,J16
18549,10005,N35
18550,10005,Z12
18551,10005,Z13
18552,10006,D43
18553,10006,D44
18554,10006,D82
18555,10006,H63
18556,10006,L13
18557,10008,D21
18558,10008,D24
18559,10008,D25
18560,10008,L11
18561,10008,L25
18562,10008,O31
18563,10008,O41
18564,10009,D85
18565,10009,J24
18566,10009,J62
18567,10009,O15
18568,10009,R23
18569,10009,Z13
18570,10010,D82
18571,10010,F13
18572,10010,K33
18573,10011,D21
18574,10011,D24
18575,10011,E31
18576,10011,F12
18577,10011,F31
18578,10012,D25
18579,10012,E22
18580,10012,G31
18581,10012,G32
18582,10012,L25
18583,10013,D83
18584,10013,D85
18585,10013,Z13
18586,10014,C43
18587,10014,D72
18588,10014,K10
18589,10014,O17
18590,10015,C63
18591,10015,C72
18592,10015,C78
18593,10015,D43
18594,10015,L13
18595,10017,D81
18596,10017,G11
18597,10017,G12
18598,10018,D72
18599,10018,H23
18600,10018,H71
18601,10018,H73
18602,10018,H77
18603,10018,R12
18604,10018,R23
18605,10019,C63
18606,10019,D52
18607,10019,D53
18608,10020,D11
18609,10020,D21
18610,10020,D83
18611,10020,D15
18612,10020,D25
18613,10021,C73
18614,10021,D83
18615,10022,I21
18616,10022,J12
18617,10022,J13
18618,10022,J16
18619,10022,J64
18620,10022,R23
18621,10023,D14
18622,10023,H11
18623,10023,H24
18624,10023,J13
18625,10024,F12
18626,10024,F13
18627,10024,F16
18628,10024,J31
18629,10024,O14
18630,10024,O15
18631,10024,O19
18632,10025,H52
18633,10025,I21
18634,10025,I26
18635,10025,I28
18636,10025,J13
18637,10025,J82
18638,10025,O15
18639,10026,D63
18640,10026,D82
18641,10027,I26
18642,10027,J24
18643,10027,J31
18644,10027,J64
18645,10027,R11
18646,10027,R23
18647,10028,J15
18648,10028,J24
18649,10028,J31
18650,10028,J61
18651,10028,J68
18652,10028,Z13
18653,10029,C72
18654,10029,C73
18655,10029,C78
18656,10032,D82
18657,10032,D86
18658,10033,D24
18659,10033,L11
18660,10033,L25
18661,10033,L60
18662,10033,M11
18663,10033,O14
18664,10034,C72
18665,10034,D83
18666,10035,D01
18667,10035,D11
18668,10036,I20
18669,10036,I26
18670,10036,J15
18671,10036,J24
18672,10036,J61
18673,10036,O10
18674,10036,O15
18675,10037,D11
18676,10037,D83
18677,10038,C73
18678,10038,D11
18679,10038,D83
18680,10039,D63
18681,10039,H21
18682,10039,H23
18683,10039,H24
18684,10039,I38
18685,10039,J22
18686,10040,D14
18687,10040,I22
18688,10040,I23
18689,10040,J13
18690,10041,D14
18691,10041,D83
18692,10041,D84
18693,10041,G12
18694,10041,G14
18695,10042,F11
18696,10042,F13
18697,10042,F14
18698,10044,D81
18699,10044,J12
18700,10044,J13
18701,10044,Z13
18702,10045,D21
18703,10045,E44
18704,10045,G12
18705,10045,G32
18706,10046,D72
18707,10046,D82
18708,10047,D53
18709,10047,E32
18710,10047,E44
18711,10047,G01
18712,10047,G12
18713,10047,G23
18714,10048,C73
18715,10048,D43
18716,10048,D82
18717,10048,L12
18718,10048,L13
18719,10049,D86
18720,10049,F34
18721,10049,H63
18722,10050,I23
18723,10050,J15
18724,10050,J24
18725,10050,J44
18726,10050,N34
18727,10050,N44
18728,10051,D13
18729,10051,H24
18730,10051,H53
18731,10051,I38
18732,10051,J16
18733,10051,J22
18734,10052,D63
18735,10052,D15
18736,10052,E24
18737,10052,J22
18738,10052,J31
18739,10052,J64
18740,10053,C13
18741,10053,C14
18742,10053,C21
18743,10053,C31
18744,10053,C52
18745,10053,D72
18746,10054,D91
18747,10054,D82
18748,10054,D83
18749,10055,C23
18750,10055,C33
18751,10055,I12
18752,10055,J13
18753,10055,J16
18754,10056,D72
18755,10056,J16
18756,10057,C14
18757,10057,J15
18758,10057,J31
18759,10057,J71
18760,10058,D72
18761,10058,D82
18762,10058,H41
18763,10058,H71
18764,10058,H73
18765,10058,I22
18766,10058,R23
18767,10059,D15
18768,10059,H24
18769,10059,H31
18770,10059,J12
18771,10059,J16
18772,10059,J22
18773,10060,D82
18774,10060,D83
18775,10060,D86
18776,10061,D83
18777,10061,D84
18778,10061,G12
18779,10061,G14
18780,10062,D82
18781,10062,D83
18782,10062,E31
18783,10062,E52
18784,10062,F31
18785,10062,G12
18786,10062,G14
18787,10063,D82
18788,10063,D83
18789,10063,E26
18790,10063,K42
18791,10064,D82
18792,10064,E13
18793,10064,E61
18794,10064,H21
18795,10065,D51
18796,10065,E12
18797,10065,E13
18798,10065,E32
18799,10065,E52
18800,10065,E61
18801,10066,C78
18802,10066,D11
18803,10066,D21
18804,10066,D44
18805,10066,D82
18806,10066,L81
18807,10066,L83
18808,10067,E12
18809,10067,E31
18810,10067,E32
18811,10067,E43
18812,10067,E52
18813,10067,E58
18814,10068,H54
18815,10068,L92
18816,10068,N71
18817,10068,N72
18818,10068,R11
18819,10068,R12
18820,10068,R41
18821,10069,D64
18822,10069,D82
18823,10069,L25
18824,10069,L81
18825,10069,M14
18826,10069,M31
18827,10069,Z13
18828,10072,D86
18829,10072,F53
18830,10072,H41
18831,10072,Q54
18832,10072,Q58
18833,10073,D14
18834,10073,E24
18835,10073,J61
18836,10073,J64
18837,10073,R21
18838,10073,R23
18839,10074,D01
18840,10074,D64
18841,10074,D71
18842,10074,D81
18843,10074,D82
18844,10074,Z13
18845,10075,C73
18846,10075,D43
18847,10075,D82
18848,10075,D83
18849,10076,D82
18850,10076,D86
18851,10077,C58
18852,10077,D82
18853,10077,G11
18854,10077,G12
18855,10077,G14
18856,10078,D44
18857,10078,D45
18858,10078,D61
18859,10078,D82
18860,10079,F12
18861,10079,F23
18862,10079,L14
18863,10079,L22
18864,10079,O33
18865,10080,J15
18866,10080,J31
18867,10080,J61
18868,10081,E31
18869,10081,F31
18870,10081,L11
18871,10081,L81
18872,10082,G21
18873,10082,G32
18874,10082,J31
18875,10082,J33
18876,10082,J41
18877,10083,D25
18878,10083,E12
18879,10083,E22
18880,10083,E32
18881,10083,E52
18882,10083,G31
18883,10084,D72
18884,10084,D82
18885,10084,D83
18886,10085,J24
18887,10085,J31
18888,10085,J64
18889,10085,J68
18890,10085,M53
18891,10088,C73
18892,10088,D82
18893,10088,D83
18894,10088,D85
18895,10088,H41
18896,10089,D23
18897,10089,D82
18898,10089,D83
18899,10089,D84
18900,10089,G01
18901,10089,Z13
18902,10090,D83
18903,10090,E23
18904,10090,E31
18905,10090,E32
18906,10090,E52
18907,10090,E58
18908,10090,N12
18909,10091,D14
18910,10091,H23
18911,10091,I38
18912,10091,J24
18913,10091,L26
18914,10091,O15
18915,10092,D23
18916,10092,D82
18917,10092,M14
18918,10093,C32
18919,10093,E13
18920,10095,D15
18921,10095,G22
18922,10095,H21
18923,10095,H24
18924,10095,H31
18925,10096,E42
18926,10096,E44
18927,10096,G21
18928,10097,D14
18929,10097,G11
18930,10097,I11
18931,10098,F14
18932,10098,G21
18933,10098,G32
18934,10098,L25
18935,10098,L60
18936,10099,G12
18937,10100,D72
18938,10100,E23
18939,10100,J31
18940,10100,N13
18941,10100,N33
18942,10100,O47
18943,10101,C78
18944,10101,D82
18945,10101,D86
18946,10101,J22
18947,10101,J41
18948,10102,D72
18949,10102,D73
18950,10102,H23
18951,10102,K10
18952,10102,O17
18953,10103,D82
18954,10103,D83
18955,10103,K42
18956,10103,L92
18957,10103,R41
18958,10104,C58
18959,10104,G11
18960,10104,G12
18961,10105,C72
18962,10105,C73
18963,10106,D82
18964,10106,D83
18965,10106,Z13
18966,10107,D81
18967,10107,D82
18968,10107,D83
18969,10108,D11
18970,10108,D18
18971,10108,D82
18972,10108,D83
18973,10108,D86
18974,10108,L81
18975,10108,M31
18976,10109,D82
18977,10109,D84
18978,10109,E13
18979,10111,D14
18980,10111,D31
18981,10111,D81
18982,10111,E21
18983,10111,J31
18984,10111,J63
18985,10111,J64
18986,10112,D74
18987,10112,D82
18988,10112,D83
18989,10112,H56
18990,10112,N40
18991,10112,O17
18992,10112,Z13
18993,10113,D14
18994,10113,E21
18995,10113,E41
18996,10113,G21
18997,10114,J15
18998,10114,R21
18999,10114,R23
19000,10114,R31
19001,10114,R38
19002,10114,Z13
19003,10115,D71
