index,AuthorID,AuthorName,Sex,NativeLanguage,PhDYear,Note
6817,7882,David S. Salkever,Male,English,,
6818,7883,Christopher R. S. Dougherty,Male,English,,
6819,7884,Edgar O. Olsen,Male,English,,
6820,7885,Mohamed A. El-Hodiri,Male,Non-English,,
6821,7891,Yew-Kwang Ng,Male,Non-English,,
6822,7892,Colin Wright,Male,English,,
6823,7893,Michael Crew,Male,English,,
6824,7894,Paul Kleindorfer,Male,,,
6825,7895,Michael Landsberger,Male,Non-English,,
6826,7896,Kenneth R. Smith,Male,,,
6827,7897,Robert Tempest Masson,Male,English,,
6828,7898,John T. Wenders,Male,English,,
6829,7899,Victoria Lapham,Female,Unknown,,
6830,7901,Raymond Lubitz,Male,English,,
6831,7902,Dean S. Dutton,Male,Unknown,,
6832,7903,Malcolm S. Cohen,Male,English,,
6833,7904,Robert I. Lerman,Male,,,
6834,7905,"Samuel A. Rea, Jr.",Male,,,
6835,7906,Ezra J. Mishan,Male,English,,
6836,7910,Julio H. G. Olivera,Male,Non-English,,
6837,7911,Edwin G. Dolan,Male,Unknown,,
6838,7912,Jagdish Handa,Male,English,,
6839,7913,Thomas Horst,Male,English,,
6840,7914,John Vanderkamp,Male,Non-English,,
6841,7915,Prakash Chandra Lohani,Male,,,
6842,7917,Frank S.T. Hsiao,Male,Non-English,,
6843,7918,William David C. Wright,Male,English,,
6844,7919,Thomas Gale Moore,Male,English,,
6845,7920,Scott R. Dittrich,Male,English,,
6846,7921,Ramon H. Myers,Male,,,
6847,7922,Wesley D. Seitz,Male,English,,
6848,7923,David W. Peterson,Male,English,,
6849,7924,Eugene M. Lerner,Male,,,
6850,7925,Edward J. Lusk,Male,,,
6851,7926,John Helliwell,Male,English,,
6852,7927,Fred Gorbert,Male,,,
6853,7928,Gene Laber,Male,Unknown,,
6854,7929,Richard X. Chase,Male,Unknown,,
6855,7930,John D. Owen,Male,English,,
6856,7931,Burton Zwick,Male,English,,
6857,7933,Syed Nawab Haider Naqvi,Male,Non-English,,
6858,7934,Benjamin I. Cohen,Male,English,,
6859,7935,Wallace E. Oates,Male,English,,
6860,7936,E. Philip Howrey,Male,English,,
6861,7937,William J. Baumol,Male,English,,
6862,7938,John A. Rafferty,Male,Unknown,,
6863,7939,R. Ramanathan,Male,English,,
6864,7940,Tai-wei Hu,Male,Non-English,,
6865,7941,Jan Drewnowski,Male,Non-English,,
6866,7943,Nicholas W. Schrock,Male,English,,
6867,7944,Martin Gerhard Giesbrecht,Male,English,,
6868,7946,John W.L. Winder,Male,English,,
6869,7947,Morris Perlman,Male,English,,
6870,7952,E. Ray Canterbery,Male,English,,
6871,7954,Eric Olson,Male,,,
6872,7955,W. Erwin Diewert,Male,English,,
6873,7956,Paul Feldman,Male,Non-English,,
6874,7957,Judith Thornton,Female,English,,
6875,7958,C. H. Hanumantha Rao,Male,English,,
6876,7959,J. Richard Huber,Male,Unknown,,
6877,7960,Robert Eisner,Male,English,,
6878,7961,Cliff Lloyd,Male,Unknown,,
6879,7962,Marcelle V. Arak,Female,Unknown,,
6880,7963,Alan Spiro,Male,Unknown,,
6881,7964,Robert Higgs,Male,English,,
6882,7965,Giorgio Basevi,Male,Non-English,,
6883,7970,Zoran Hodjera,Male,Non-English,,
6884,7971,Charles Peter Timmer,Male,English,,
6885,7976,"Frank Falero, Jr.",Male,English,,
6886,7979,Amartya K. Sen,Male,English,,
6887,7981,John A. Galbraith,Male,Unknown,,
6888,7982,Anna L. Guthrie,Female,Unknown,,
6889,7983,Finis Welch,Male,English,,
6890,7984,Harrison C. White,Male,English,,
6891,7986,Kanji Haitani,Male,Unknown,,
6892,7988,"Robert M. Dunn, Jr.",Male,English,,
6893,7992,Herman E. Daly,Male,English,,
6894,7993,Donald B. Keesing,Male,Unknown,,
6895,7994,Arthur B. Laffer,Male,English,,
6896,7995,Lawrence B. Smith,Male,English,,
6897,7996,Eugene A. Brady,Male,English,,
6898,8003,Martin F.J. Prachowny,Male,Non-English,,
6899,8004,Keith Acheson,Male,Unknown,,
6900,8005,Richard C. Porter,Male,English,,
6901,8006,George C. Abbott,Male,English,,
6902,8007,Keith Cowling,Male,English,,
6903,8008,Anthony John Rayner,Male,,,
6904,8009,Nevins D. Baxter,Male,,,
6905,8010,Douglas Fisher,Male,English,,
6906,8011,Robert Auerbach,Male,English,,
6907,8012,Roger L. Ransom,Male,English,,
6908,8013,V. K. Ramaswami,Male,English,,
6909,8014,Donald A. Strickland,Male,Unknown,,
6910,8015,Ray Edward Johnston,Male,Unknown,,
6911,8016,Lowell E. Gallaway,Male,,,
6912,8017,"Charles R. Frank, Jr.",Male,English,,
6913,8018,Vernon Wesley Ruttan,Male,English,,
6914,8019,Stephen E. Guisinger,Male,English,,
6915,8021,Morton Schnabel,Male,Unknown,,
6916,8023,Donald F. Gordon,Male,English,,
6917,8026,Jorge Cauas,Male,Non-English,,
6918,8027,Josheph Grunwald,Male,Unknown,,
6919,8028,Albert G. Hart,Male,English,,
6920,8029,Edmundo Flores,Male,English,,
6921,8030,Solon L. Barraclough,Male,English,,
6922,8031,Richard D. Mallon,Male,Unknown,,
6923,8032,Peter Eckstein,Male,,,
6924,8034,Martin Carnoy,Male,English,,
6925,8035,Bernard Munk,Male,,,
6926,8036,T. Peter Mayhew,Male,,,
6927,8037,Carl Hemmer,Male,,,
6928,8038,T. Y. Shen,Male,Non-English,,
6929,8039,Alan Abouchar,Male,English,,
6930,8042,Barry Castro,Male,Unknown,,
6931,8043,Kenneth Weingarten,Male,English,,
6932,8046,Charles Poor Kindleberger,Male,English,,
6933,8049,Anthony D. Scott,Male,English,,
6934,8050,V. K. Chetty,Male,English,,
6935,8054,Jagdish Natwarlal Bhagwati,Male,English,,
6936,8056,Takashi Nagishi,Male,,,
6937,8057,William H. Branson,Male,English,,
6938,8061,Harvey Galper,Male,,,
6939,8062,Brian Motley,Male,Unknown,,
6940,8063,Helmut Schuster,Male,Non-English,,
6941,8067,Miguel Sidrauski,Male,Non-English,,
6942,8068,Hirofumi Uzawa,Male,Non-English,,
6943,8069,"Harl E. Ryder, Jr.",Male,Unknown,,
6944,8072,Robert H. Stroup,Male,English,,
6945,8073,"William J. Frazer, Jr.",Male,,,
6946,8077,Ryutaro Komiya,Male,Non-English,,
6947,8084,Daniel Orr,Male,,,
6948,8098,Thomas J. Courchene,Male,English,,
6949,8099,William S. Comanor,Male,English,,
6950,8100,Frederic Michael Scherer,Male,English,,
6951,8103,Steven N.S. Cheung,Male,English,,
6952,8106,Chung H. Lee,Male,English,,
6953,8113,Vittorio Bonomo,Male,English,,
6954,8115,Neil A. Palomba,Male,Unknown,,
6955,8116,Ralph Turvey,Male,English,,
6956,8120,Gian Singh Sahota,Male,English,,
6957,8125,Frederick K. Richter,Male,Unknown,,
6958,8129,"Robert Burton Ekelund, Jr.",Male,English,,
6959,8130,George G. Kaufman,Male,,,
6960,8132,Stanley M. Besen,Male,English,,
6961,8134,Richard Sutch,Male,English,,
6962,8142,Calvin D. Siebert,Male,,,
6963,8143,"Stephen R. Lewis, Jr.",Male,,,
6964,8145,Benton F. Marsell,Male,English,,
6965,8146,Ross M. Parish,Male,,,
6966,8149,Douglass C. North,Male,English,,
6967,8150,Jack M. Guttentag,Male,English,,
6968,8151,Robert Lindsay,Male,,,
6969,8152,Timothy W. McGuire,Male,,,
6970,8154,Robert E. Krainer,Male,Unknown,,
6971,8155,Ann F. Friedlaender,Female,English,,
6972,8156,Adolf L. Vandendorpe,Male,,,
6973,8158,Ismail Sirageldin,Male,,,
6974,8159,Vito Tanzi,Male,English,,
6975,8161,Bill F. Kiker,Male,Unknown,,
6976,8163,Lord Robbins,Male,English,,
6977,8164,Frank Brechling,Male,Non-English,,
6978,8166,Donald D. Hester,Male,English,,
6979,8167,James L. Pierce,Male,,,
6980,8169,Sherman J. Maisel,Male,English,,
6981,8180,Adger B. Carroll,Male,Unknown,,
6982,8185,Edward J. Chambers,Male,,,
6983,8189,"Roman L. Well, Jr.",Male,English,,
6984,8192,Robert S. Holbrook,Male,English,,
6985,8201,William Gruber,Male,English,,
6986,8202,Dileep Mehta,Male,,,
6987,8203,Raymond Vernon,Male,,,
6988,8204,Adolf Buse,Male,English,,
6989,8208,Alan Williams,Male,English,,
6990,8215,Oliver E. Williamson,Male,English,,
6991,8216,Laurence C. Rosenberg,Male,English,,
6992,8223,John R. Moroney,Male,English,,
6993,8224,Peter M. Mieszkowski,Male,English,,
6994,8225,Keith A.J. Hay,Male,Unknown,,
6995,8232,Salvatore Comitini,Male,Unknown,,
6996,8233,John Haldi,Male,English,,
6997,8234,David K. Whitcomb,Male,,,
6998,8249,Bruce W. Wilkinson,Male,English,,
6999,8250,James M. Walker,Male,,,
7000,8251,Phillip Cagan,Male,English,,
7001,8260,Patric H. Hendershott,Male,Unknown,,
7002,8266,Ronald G. Bodkin,Male,English,,
7003,8270,Herbert G. Grubel,Male,English,,
7004,8271,Richard N. Cooper,Male,English,,
7005,8278,Henri Theil,Male,Non-English,,
7006,8279,Robert H. Mnookin,Male,English,,
7007,8291,Myron H. Ross,Male,Unknown,,
7008,8292,Gordon Pye,Male,English,,
7009,8302,Warner Max Corden,Male,English,,
7010,8303,Jozef Wilczynski,Male,Non-English,,
7011,8305,Max D. Steuer,Male,Non-English,,
7012,8306,Guy F. Erb,Male,English,,
7013,8321,William J. Swift,Male,,,
7014,8322,Giora Hanoch,Male,Non-English,,
7015,8323,Millard F. Long,Male,Unknown,,
7016,8328,Roger C. Bird,Male,,,
7017,8329,Arlene S. Holen,Female,English,,
7018,8330,Hla Myint,Male,Non-English,,
7019,8333,James van Horne,Male,English,,
7020,8334,Elmus R. Wicker,Male,English,,
7021,8335,Morris Silver,Male,English,,
7022,8336,"Raymond Joseph Monsen, Jr.",Male,English,,
7023,8337,Anthony Downs,Male,,,
7024,8338,William L. Miller,Male,Unknown,,
7025,8339,Josef Hadar,Male,Unknown,,
7026,8341,Henry G. Manne,Male,English,,
7027,8344,Jack Melitz,Male,Unknown,,
7028,8389,Benjamin Brooks,Male,,2014.0,
7029,8390,Giovanni Favara,Male,Non-English,,
7030,8391,Gee Hee Hong,Female,,,
7031,8392,Andrew Goodman-Bacon,Male,English,2014.0,
7032,8393,Urmee Khan,Female,,,
7033,8394,Kyle Jurado,Male,,2015.0,
7034,8395,Sydney C. Ludvigson,Female,English,,
7035,8396,Michael Kumhof,Male,English,1998.0,
7036,8398,Will Dobbie,Male,English,2013.0,
7037,8399,Arthur A. van Benthem,Male,Non-English,,
7038,8402,Rodney Ramcharan,Male,,,
7039,8403,Stefanie Stantcheva,Female,,2014.0,
7040,8404,Renata Narita,Female,,,
7041,8405,Francesco Decarolis,Male,Non-English,2000.0,
7042,8406,Benjamin Hansen,Male,English,2009.0,
7043,8407,Philipp Strack,Male,Non-English,2013.0,
7044,8408,Alexander V. Hirsch,Male,English,,
7045,8409,Kenneth W. Shotts,Male,,,
7046,8410,Matteo Maggiori,Male,Non-English,2012.0,
7047,8411,Johannes Stroebel,Male,English,2012.0,
7048,8412,Robin Greenwood,Male,English,,
7049,8413,Samuel G. Hanson,Male,,,
7050,8414,Souphala Chomsisengphet,Female,,,
7051,8415,James Liang,Male,,,
7052,8416,Zhichun Jenny Ying,Female,,,
7053,8418,Lan Yao,Female,,,
7054,8419,Dominic Rohner,Male,Non-English,2008.0,
7055,8420,Alberto Galasso,Male,,,
7056,8421,Jaren C. Pope,Male,,,
7057,8423,Max Kapustin,Male,,,
7058,8424,Ching-I Huang,Male,,,
7059,8425,Susan W. Parker,Female,,,
7060,8427,Philipp Eisenhauer,Male,,,
7061,8429,Rajshri Jayaraman,Female,,,
7062,8431,Thomas Fujiwara,Male,Non-English,2011.0,
7063,8432,Ilia Rainer,Male,,,
7064,8433,Toke S. Aidt,Male,Non-English,,
7065,8434,Raphael Franck,Male,Non-English,,
7066,8435,Yi Wen,Male,Non-English,,
7067,8436,Maria Bigoni,Female,Non-English,,
7068,8437,Giancarlo Spagnolo,Male,Non-English,,
7069,8438,Debopam Bhattacharya,Male,English,2003.0,
7070,8439,Philipp Renner,Male,Non-English,,
7071,8441,Heino Bohn Nielsen,Male,Non-English,,
7072,8442,Jessica Pan,Female,,,
7073,8445,Marko Klašnja,Male,Non-English,,
7074,8446,Natalija Novta,Female,English,,
7075,8448,Stephen V. Burks,Male,English,,
7076,8449,Bo Cowgill,Male,,2015.0,
7077,8450,Mitchell Hoffman,Male,,2012.0,
7078,8451,Michael Housman,Male,,,
7079,8452,Facundo Piguillem,Male,Non-English,,
7080,8453,Kevin M. Murphy,Male,English,,
7081,8455,Ufuk Akcigit,Male,,2009.0,
7082,8457,Natalie Cox,Female,,2017.0,
7083,8461,Nathan Wilson,Male,,,
7084,8463,Michael J. Dickstein,Male,,,
7085,8465,Joe Orsini,Male,,2016.0,
7086,8466,Pietro Tebaldi,Male,,2016.0,
7087,8468,Andrew Johnston,Male,English,2016.0,
7088,8469,Pauline Leung,Female,,2016.0,
7089,8470,Zhuan Pei,Male,,2012.0,
7090,8472,Audrey Guo,Female,English,2019.0,
7091,8473,Arash Nekoei,Male,,2014.0,
7092,8474,Gene Amromin,Male,,,
7093,8478,Robert G. Valletta,Male,,,
7094,8479,Todd Gerarden,Male,,,
7095,8481,Dmitry Taubinsky,Male,,2014.0,
7096,8483,Margaret Walls,Female,,,
7097,8484,Juha Siikamäki,Male,,,
7098,8486,Paolo Pinotti,Male,,2009.0,
7099,8487,Sarah Bohn,Female,,,
7100,8488,Matthew Freedman,Male,,2007.0,
7101,8489,Emily Owens,Female,,,
7102,8490,Aaron Chalfin,Male,,,
7103,8491,Avraham Ebenstein,Male,,,
7104,8492,Maoyong Fan,Male,,,
7105,8493,Guojun He,Male,,,
7106,8494,Peng Yin,Male,,,
7107,8495,Maigeng Zhou,Male,,,
7108,8496,Raymond Guiteras,Male,,,
7109,8498,A. Mushfiq Mobarak,Male,,,
7110,8499,B. Kelsey Jack,Female,,,
7111,8500,Grant Smith,Male,,,
7112,8501,Paulina Oliva,Female,Non-English,2009.0,
7113,8503,Karen Clay,Female,,1994.0,
7114,8504,Joseph S. Shapiro,Male,,,
7115,8505,Solomon M. Hsiang,Male,,,
7116,8506,Amir S. Jina,Male,,2014.0,
7117,8507,Kyle C. Meng,Male,,,
7118,8508,Francis Annan,Male,,,
7119,8510,Lorenzo Casaburi,Male,,2013.0,
7120,8511,Rocco Macchiavello,Male,Non-English,2006.0,
7121,8513,Atonu Rabbani,Male,,,
7122,8516,Christa H. S. Bouwman,Female,,,
7123,8517,Elizabeth A. Martinez,Female,,,
7124,8518,Nancy Beaulieu,Female,,,
7125,8519,Peter Pronovost,Male,,,
7126,8520,Thomas Wang,Male,,,
7127,8521,Sara Lowes,Female,,2017.0,
7128,8522,Jonathan Weigel,Male,,,
7129,8523,Davide Ticchi,Male,,,
7130,8524,Andrea Vindigni,Male,Non-English,,
7131,8525,Allen Hicken,Male,,,
7132,8526,Nico Ravanilla,Male,,,
7133,8527,Sandro Ambuehl,Male,,2016.0,
7134,8528,Julio J. Elias,Male,,,
7135,8529,Mario Macis,Male,,,
7136,8530,Jaimie W. Lien,Female,,,
7137,8531,Jie Zheng,Male,,,
7138,8532,Jacopo Magnani,Male,,,
7139,8533,Debajyoti Ray,Male,,,
7140,8534,Kyle Carlson,Male,,,
7141,8535,Joshua Kim,Male,,,
7142,8536,Saurabh Bhargava,Male,English,2011.0,
7143,8537,Dennie van Dolder,Male,,,
7144,8539,Romain Gauriot,Male,,,
7145,8540,Lionel Page,Male,,,
7146,8541,Joshua Hurwitz,Male,,,
7147,8542,Laura Starks,Female,,,
7148,8543,Hanjiang Zhang,Female,,,
7149,8544,Xinzheng Shi,Male,,,
7150,8545,Binzhen Wu,Female,,,
7151,8546,Robert S. Kaplan,Male,,,
7152,8547,Steven Blader,Male,,,
7153,8548,Claudine Gartenberg,Female,,,
7154,8549,Daniel Rogger,Male,,,
7155,8550,Eva Vivalt,Female,,2011.0,
7156,8551,Lant Pritchett,Male,,1988.0,
7157,8552,Justin Sandefur,Male,,,
7158,8554,Denis Nekipelov,Male,,2008.0,
7159,8555,Miaoyu Yang,Female,,,
7160,8556,Martin Spindler,Male,,2012.0,
7161,8557,Jon Kleinberg,Male,,1993.0,
7162,8558,Ziad Obermeyer,Male,,,
7163,8562,Sally Hudson,Female,,,
7164,8563,Harald Beyer,Male,,,
7165,8565,Seth Zimmerman,Male,,2014.0,
7166,8567,Teresa C. Fort,Female,,,
7167,8568,Felix Tintelnot,Male,,2013.0,
7168,8569,Azam Chaudhry,Male,English,,
7169,8570,Shamyla Chaudhry,Female,,,
7170,8573,Brian McCaig,Male,English,,
7171,8574,Yuan Tian,Female,,2017.0,
7172,8575,Pia M. Orrenius,Female,,,
7173,8576,Madeline Zavodny,Female,,,
7174,8577,Carlos Vargas-Silva,Male,,,
7175,8578,Ryan A. Compton,Male,,,
7176,8579,Daniel C. Giedeman,Male,,,
7177,8580,Jan-Egbert Sturm,Male,,,
7178,8581,Jakob De Haan,Male,,,
7179,8582,Mary J. Lopez,Female,,,
7180,8583,Jane Arnold Lincove,Female,,,
7181,8584,Vicki L. Bogan,Female,,,
7182,8585,Dara Lee Luca,Female,,,
7183,8586,Gunjan Sharma,Female,,,
7184,8587,Jane Leber Herr,Female,,2008.0,
7185,8588,Jisoo Hwang,Female,,,
7186,8590,Tatevik Sekhposyan,Female,,,
7187,8591,Arunima Sinha,Female,,,
7188,8592,Marcela Eslava,Female,,,
7189,8593,Martin Kaae Jensen,Male,,,
7190,8594,Pablo Casas-Arce,Male,Non-English,,
7191,8595,Maarten Janssen,Male,Non-English,,
7192,8596,Sandro Shelegia,Male,Non-English,,
7193,8597,Ashok Kotwal,Male,,,
7194,8598,Remi Jedwab,Male,,2007.0,
7195,8599,Ameet Morjaria,Male,English,2010.0,
7196,8600,Gerard Padró i Miquel,Male,Non-English,,
7197,8601,Thomas Baudin,Male,Non-English,,
7198,8602,Paula E. Gobbi,Female,Non-English,,
7199,8603,Saki Bigio,Male,Non-English,2012.0,
7200,8604,Daniel K. Benjamin,Male,,,
7201,8605,Rebecca L. Thornton,Female,English,,
7202,8606,Georg Nöldeke,Male,,,
7203,8607,Konrad Menzel,Male,Non-English,2009.0,
7204,8608,Nicola Fusari,Male,Non-English,,
7205,8609,Elena Manresa,Female,Non-English,2014.0,
7206,8610,Alexander Torgovitsky,Male,English,2012.0,
7207,8612,Xavier D'Haultfœuille,Male,Non-English,,
7208,8613,Philippe Février,Male,Non-English,,
7209,8614,Elena Quercioli,Female,,,
7210,8615,Tor Jacobson,Male,Non-English,,
7211,8616,Erik von Schedvin,Male,Non-English,,
7212,8618,Simone Galperti,Male,Non-English,2013.0,
7213,8619,Jianqing Fan,Male,Non-English,,
7214,8620,Yuan Liao,Male,Non-English,2010.0,
7215,8621,Jiawei Yao,Male,Non-English,,
7216,8622,Martin Weidner,Male,Non-English,2011.0,
7217,8623,Carolina Caetano,Female,Non-English,2010.0,
7218,8624,Andrea Szabó,Female,Non-English,2010.0,
7219,8625,Kyungmin Kim,Male,Non-English,2012.0,
7220,8626,Zeyuan Allen Zhu,Male,Non-English,,
7221,8627,Alessandro Chiesa,Male,English,,
7222,8628,Silvio Micali,Male,Non-English,,
7223,8629,Elchanan Mossel,Male,Non-English,,
7224,8630,Allan Sly,Male,Unknown,,
7225,8631,Omer Tamuz,Male,Non-English,2013.0,
7226,8632,Christiane Baumeister,Female,,2010.0,
7227,8633,Toru Kitagawa,Male,Non-English,2009.0,
7228,8634,Terri Kneeland,Female,English,2013.0,
7229,8635,Gabriel M. Ahlfeldt,Male,,,
7230,8636,Nikolaus Wolf,Male,,,
7231,8637,Limor Golan,Female,,,
7232,8638,Ryota Iijima,Male,,2016.0,
7233,8639,Kevin Caves,Male,,,
7234,8640,Garth Frazer,Male,,,
7235,8641,Marcus M. Opp,Male,Non-English,,
7236,8642,John Y. Zhu,Male,English,,
7237,8643,Jing Chen,Female,Non-English,,
7238,8644,Rafael Pass,Male,Non-English,,
7239,8645,Nikhil Agarwal,Male,English,2013.0,
7240,8646,Jianfeng Yu,Male,,,
7241,8647,Benjamin N. Roin,Male,English,,
7242,8648,Atsushi Ohyama,Male,Non-English,,
7243,8649,Tetsuji Okazaki,Male,,,
7244,8650,Qiang Fu,Male,Non-English,,
7245,8651,Jingfeng Lu,Male,Non-English,,
7246,8652,Yue Pan,Male,Non-English,,
7247,8653,Vianney Dequiedt,Male,Non-English,,
7248,8654,Yuya Takahashi,Male,Non-English,,
7249,8655,Stephen L. Cheung,Male,English,,
7250,8656,Bin Miao,Male,Non-English,,
7251,8657,Songfa Zhong,Male,Non-English,2009.0,
7252,8658,Camilo García-Jimeno,Male,,2011.0,
7253,8659,Dina Pomeranz,Female,Non-English,2010.0,
7254,8660,Michael Richter,Male,English,2012.0,
7255,8661,Laurent Lamy,Male,Non-English,,
7256,8662,Andrey Fradkin,Male,English,2014.0,
7257,8663,Stéphane Guibaud,Male,,,
7258,8664,Yves Breitmoser,Male,Non-English,,
7259,8665,Leo Kaas,Male,Non-English,,
7260,8666,Laurence Ales,Male,Non-English,2008.0,
7261,8667,Musab Kurnaz,Male,Non-English,,
7262,8668,Christopher Sleet,Male,English,,
7263,8669,Brendan Lucier,Male,,,
7264,8670,Alain de Janvry,Male,English,,
7265,8671,Kyle Emerick,Male,,2014.0,
7266,8672,Marco Gonzalez-Navarro,Male,,2009.0,
7267,8673,Elisabeth Sadoulet,Female,,,
7268,8674,Robert Inklaar,Male,,,
7269,8675,Marcel P. Timmer,Male,,,
7270,8676,Moritz Kuhn,Male,,2010.0,
7271,8677,Mark L. J. Wright,Male,English,,
7272,8678,Felix Reichling,Male,,,
7273,8679,Keith Kuester,Male,Non-English,,
7274,8680,Juan Pantano,Male,,2008.0,
7275,8681,Ricardo Perez-Truglia,Male,Non-English,2014.0,
7276,8682,Andres Babino,Male,Non-English,,
7277,8683,Mariano Sigman,Male,Non-English,,
7278,8684,Tomoyuki Nakajima,Male,Non-English,,
7279,8685,Dayanand Manoli,Male,,2008.0,
7280,8686,Lucija Muehlenbachs,Female,,,
7281,8687,Elisheba Spiller,Female,,,
7282,8688,László Halpern,Male,Non-English,,
7283,8689,Esther Ann Bøler,Female,Non-English,,
7284,8690,Karen Helene Ulltveit-Moe,Female,Non-English,,
7285,8691,Alex Edmans,Male,English,2007.0,
7286,8692,Itay Goldstein,Male,,2001.0,
7287,8693,Wei Jiang,Female,,,
7288,8694,Charles P. Thomas,Male,,,
7289,8695,Jon Wongswan,Male,,,
7290,8696,Christopher C. Afendulis,Male,,,
7291,8697,Alma Cohen,Female,Non-English,,
7292,8698,Kira R. Fabrizio,Female,,,
7293,8699,John Simpson,Male,English,,
7294,8700,Abraham L. Wickelgren,Male,,,
7295,8701,Emel Filiz-Ozbay,Female,Non-English,,
7296,8702,Monika Merz,Female,Non-English,,
7297,8703,Massimiliano De Santis,Male,Unknown,,
7298,8705,Joshua M. Pollet,Male,English,,
7299,8706,Paul J. Healy,Male,English,,
7300,8707,Harish Krishnan,Male,,,
7301,8708,Daniel Markovits,Male,,,
7302,8709,Ernan Haruvy,Male,,,
7303,8710,Yaron Lahav,Male,,,
7304,8711,Steven A. Morrison,Male,,,
7305,8712,Massimo Guidolin,Male,Non-English,,
7306,8713,Francesco Squintani,Male,Non-English,2000.0,
7307,8714,Frank Smets,Male,Unknown,,
7308,8715,Rafael Wouters,Male,Unknown,,
7309,8716,Giovanni Olivei,Male,Non-English,,
7310,8718,Maria Marta Ferreyra,Female,Non-English,,
7311,8719,Astri Drange Hole,Female,Non-English,,
7312,8720,Brian W. Rogers,Male,,,
7313,8721,Mana Komai,Female,,,
7314,8722,Piero Cipollone,Male,Non-English,,
7315,8723,Alfonso Rosolia,Male,Non-English,,
7316,8724,Tom Tyler,Male,,,
7317,8725,George Zanjani,Male,English,,
7318,8726,Dirk Sliwka,Male,Non-English,,
7319,8727,Javier Bianchi,Male,Non-English,,
7320,8728,Seda Ertaç,Female,,2006.0,
7321,8729,Moshe Hoffman,Male,,,
7322,8730,Karthik Muralidharan,Male,English,2007.0,
7323,8731,Venkatesh Sundararaman,Male,,,
7324,8732,Ned Augenblick,Male,,2010.0,
7325,8733,Victoria Ivashina,Female,,,
7326,8734,Saumitra Jha,Male,English,2006.0,
7327,8736,Ingvil Gaarder,Female,Non-English,2014.0,
7328,8737,Mara P. Squicciarini,Female,Non-English,2014.0,
7329,8738,Maja Adena,Female,Non-English,,
7330,8739,Veronica Santarosa,Female,Non-English,,
7331,8740,Randall A. Lewis,Male,English,,
7332,8741,Justin M. Rao,Male,,,
7333,8742,José L. Fillat,Male,Non-English,,
7334,8743,Stefania Garetto,Female,Non-English,2008.0,
7335,8745,Evelyn Korn,Female,Non-English,,
7336,8746,Patrick Barron,Male,,,
7337,8747,Andrew T. Foerster,Male,English,,
7338,8748,Climent Quintana-Domeque,Male,Non-English,,
7339,8749,Bruce Wydick,Male,English,,
7340,8750,Paul Glewwe,Male,,,
7341,8751,Laine Rutledge,Female,,,
7342,8752,Kristian Behrens,Male,Non-English,,
7343,8753,Frédéric Robert-Nicoud,Male,Non-English,,
