,combined
1806,"DE: Fertility, Family Planning, Child Care, Children, Youth J13Personal, Professional, and Business Services L84Economic Development: Human Resources, Human Development, Income Distribution, Migration O15"
1807,"KY: Child, Developing Countries, Schooling"
1808,GD: Brazil
1809,GR: Latin America and the Caribbean
1810,LA: English
1811,UD: 201205
1812,AN: 1297193
1813,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1814,TI: AIDS Mortality and Its Effect on the Labor Market: Evidence from South Africa
1815,"AU: Chicoine, Luke"
1816,AF: U Notre Dame
1817,DO: http://dx.doi.org/10.1016/j.jdeveco.2011.08.003
1818,"SO: Journal of Development Economics, 98(2), July 2012, pp. 256-69"
1819,IS: 0304-3878
1820,AV: http://www.sciencedirect.com/science/journal/03043878
1821,DT: Journal Article
1822,PY: 2012
1823,"AB: This paper investigates how HIV/AIDS has impacted the labor market in South Africa, focusing on its effect on wages and employment. This is done by matching individual level data with group specific cumulative AIDS mortality rates. Exploiting the panel nature of the data, I remove individuals whose productivity is most likely impacted by HIV/AIDS, and find evidence that cumulative AIDS mortality has led to reductions in wages of between 3 and 6% for the African population group (Black South Africans). Furthermore, I also find evidence that the epidemic has lowered employment in South Africa. This result is concentrated among those with the lowest levels of education and employment. Although not large in magnitude, these effects are widespread across a significant portion of the population, contributing to a substantial loss of income throughout the South African economy."
1824,"DE: Health Production I12Economic Development: Human Resources, Human Development, Income Distribution, Migration O15"
1825,"KY: AIDS, Education, Epidemic, Labor Markets, Mortality, Mortality Rates, Population, Wage"
1826,GD: South Africa
1827,GR: Africa
1828,LA: English
1829,UD: 201205
1830,AN: 1297194
1831,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
1832,TI: Job Creation and Job Destruction in the Presence of Informal Markets
1833,"AU: Bosch, Mariano, Esteban-Pretel, Julen"
1834,"AF: Inter-American Development Bank, GRIPS, Tokyo"
1835,DO: http://dx.doi.org/10.1016/j.jdeveco.2011.08.004
1836,"SO: Journal of Development Economics, 98(2), July 2012, pp. 270-86"
1837,IS: 0304-3878
1838,AV: http://www.sciencedirect.com/science/journal/03043878
1839,DT: Journal Article
1840,PY: 2012
1841,"AB: In developing economies, the fraction of informal workers can be as high as 70% of total employment. For economies with significant informal sectors, business cycle fluctuations and labor market policy interventions can have important effects not only on the unemployment rate, but also on the allocation of workers across regulated and unregulated jobs. In this paper, using worker flows data from Brazil, we build, calibrate, and simulate a two-sector search and matching labor market model, in which firms have the choice of hiring workers formally or informally. We show that our model can explain well the main cyclical patterns that lead to those cyclical reallocations. We also show how the effect of government interventions in the labor market depend on the magnitude of the reallocation of labor across regulated and unregulated sectors. For our calibration, policies that decrease the cost of formal jobs, or increase the cost of informality, raise the share of formal employment while reducing unemployment."
1842,"DE: Labor Demand J23Labor Contracts J41Labor Turnover, Vacancies, Layoffs J63Unemployment: Models, Duration, Incidence, and Job Search J64Economic Development: Human Resources, Human Development, Income Distribution, Migration O15"
1843,"KY: Employment, Hiring, Job Creation, Labor Markets, Matching, Unemployment, Unemployment Rate"
1844,GD: Brazil
1845,GR: Latin America and the Caribbean
1846,LA: English
1847,UD: 201205
1848,AN: 1297195
1849,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
0,TI: Institutions and the Long-Run Impact of Early Development
1,"AU: Ang, James B."
2,AF: Monash U
3,DO: http://dx.doi.org/10.1016/j.jdeveco.2013.06.002
4,"SO: Journal of Development Economics, 105(0), November 2013, pp. 1-18"
5,IS: 0304-3878
6,AV: http://www.sciencedirect.com/science/journal/03043878
7,DT: Journal Article
8,PY: 2013
9,"AB: We study the role of institutional development as a causal mechanism of history affecting current economic performance. Several indicators capturing different dimensions of early development in 1500 AD are used to remove the endogenous component of the variations in institutions. These indicators are adjusted with large-scale movements of people across international borders using the global migration matrix of Putterman and Weil (2010) to account for the fact that the ancestors of a population have facilitated the diffusion of knowledge when they migrate. The exogenous component of institutions due to historical development is found to be a significant determinant of current output. By demonstrating that the relationship between early development and current economic performance works through the channel of institutions and that better institutions can be traced back to historical factors, the results of this paper shed some light on how history has played a role in shaping long-run comparative development."
10,"DE: Institutions: Design, Formation, and Operations D02Economic History: Macroeconomics and Monetary Economics, Industrial Structure, Growth, Fluctuations: General, International, or Comparative N10Institutions and Growth O43"
11,"KY: History, Institution, Population"
12,GD: Global
13,LA: English
14,UD: 201312
15,AN: 1407829
16,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
17,TI: Export Emergence of Differentiated Goods from Developing Countries: Export Pioneers and Business Practices in Argentina
18,"AU: Artopoulos, Alejandro, Friel, Daniel, Hallak, Juan Carlos"
19,"AF: U San Andres, U San Andres, U San Andres and CONICET"
20,DO: http://dx.doi.org/10.1016/j.jdeveco.2013.07.001
21,"SO: Journal of Development Economics, 105(0), November 2013, pp. 19-35"
22,IS: 0304-3878
23,AV: http://www.sciencedirect.com/science/journal/03043878
24,DT: Journal Article
25,PY: 2013
26,"AB: This study explores the underlying factors that enable firms from developing countries to successfully export differentiated goods to developed countries. The article describes four case studies of export emergence in differentiated-good sectors in Argentina, namely wine, television programs, motorboats, and wooden furniture. The case studies rely primarily on an extensive set of interviews. We find that consistent exporters to developed countries adopt a new set of business practices that differ starkly from those that prevail in their domestic market. In three of the sectors, an export pioneer led the adoption of these new practices. Export pioneers possessed tacit knowledge about foreign markets, achieved through their previous embeddedness in the business community of those markets. Export emergence occurs as business practices diffuse throughout the sector. These findings point to the importance of foreign market knowledge, relative to production knowledge, as the key constraint to achieve consistent export to developed countries."
27,"DE: Empirical Studies of Trade F14Automobiles, Other Transportation Equipment L62Food, Beverages, Cosmetics, Tobacco, Wine and Spirits L66Appliances, Furniture, Other Consumer Durables L68Entertainment, Media L82Industrialization, Manufacturing and Service Industries, Choice of Technology O14International Linkages to Development, Role of International Organizations O19"
28,"KY: Developing Countries, Exports, News, Television, Wine"
29,GD: Argentina
30,GR: Latin America and the Caribbean
31,LA: English
32,UD: 201312
33,AN: 1407830
34,"This record is part of the EconLit bibliographic database. Copyright(c) 2017, American Economic Association"
35,"TI: Respect, Responsibility, and Development"
36,"AU: Breuer, Janice Boucher, McDermott, John"
37,"AF: U SC, U SC"
38,DO: http://dx.doi.org/10.1016/j.jdeveco.2013.06.004
39,"SO: Journal of Development Economics, 105(0), November 2013, pp. 36-47"
40,IS: 0304-3878
41,AV: http://www.sciencedirect.com/science/journal/03043878
