,index,ArticleID,Journal,Title,PubDate
0,21996,22026,QJE,PROFITS UNDER NAZI PLANNING,1946
0,21997,22027,QJE,"WAGES, PROFIT AND PRICES",1946
0,21998,22028,QJE,SAVINGS IN A STATE WITH A STATIONARY POPULATION,1946
0,21999,22029,QJE,ADMISSION POLICIES OF LABOR UNIONS,1946
0,22000,22030,QJE,MONOPOLY PRICING AND UNEMPLOYMENT,1946
0,22001,22031,QJE,"GASOLINE RATIONING IN THE UNITED STATES, II",1946
0,22002,22032,QJE,A NOTE ON MAXIMIZATION CRITERIA,1946
0,22003,22033,QJE,SOME PRINCIPLES OF COMPENSATORY ACTION,1946
0,22004,22034,ECA,BALANCE OF ACCOUNTS AND EXCHANGE RELATIONS,1946
0,22005,22035,ECA,THE AGGREGATION PROBLEM FOR A ONE-INDUSTRY MODEL,1946
0,22006,22036,ECA,A NOTE ON MACROECONOMICS,1946
0,22007,22037,ECA,REMARKS ON THE THEORY OF AGGREGATION,1946
0,22008,22038,ECA,NOTE ON SQUARE-ROOT CHARTS,1946
0,22009,22039,ECA,CONSTANT-AMPLITUDE SCALES FOR PLOTTING STOCK PRICES,1946
0,22010,22040,JPE,MONOPOLISTIC COMPETITION AND THE USE AND PRICE OF URBAN LAND SERVICE,1946
0,22011,22041,JPE,"WARTIME CONTROL OF TIN IN GREAT BRITAIN, 1939-41",1946
0,22012,22042,JPE,"QUANTITY AND FREQUENCY OF USE OF MONEY IN THE UNITED STATES, 1919-45",1946
0,22013,22043,JPE,FREEDOM UNDER PLANNING,1946
0,22014,22044,AER,JOHN MAYNARD KEYNES 1883-1946,1946
0,22015,22045,AER,MARGINAL ANALYSIS AND EMPIRICAL RESEARCH,1946
0,22016,22046,AER,PROSPECTIVE NATIONAL INCOME AND CAPITAL FORMATION IN THE UNITED KINGDOM,1946
0,22017,22047,AER,MONETARY REFORM IN LIBERATED EUROPE,1946
0,22018,22048,AER,INTERNATIONAL ASPECTS OF AMERICAN AGRICULTURAL POLICY,1946
0,22019,22049,AER,LANGE ON PRICE FLEXIBILITY AND EMPLOYMENT: A METHODOLOGICAL CRITICISM,1946
0,22020,22050,EJ,THE NEED FOR FAITH,1946
0,22021,22051,EJ,UNEMPLOYMENT IN AN UNPLANNED ECONOMY,1946
0,22022,22052,EJ,CAUSES OF THE SUPERIOR EFFICIENCY OF USA INDUSTRY AS COMPARED WITH,1946
0,22023,22053,EJ,THE WORKING OF RUBBER REGULATION,1946
0,22024,22054,EJ,INCENTIVE FOR SOVIET INITIATIVE,1946
0,22025,22055,EJ,INDUSTRIAL PRODUCTION AND EMPLOYMENT IN PRE-WAR CHINA,1946
0,22026,22056,EJ,PROFESSOR HAYEK ON INDIVIDUALISM,1946
0,22027,22057,EJ,REPORTS ON THE IRON AND STEEL INDUSTRY,1946
0,22028,22058,JPE,A POST-MORTEM ON TRANSITION PREDICTIONS NATIONAL PRODUCT,1946
0,22029,22059,JPE,"THE ITALIAN LIRA, 1938-45",1946
0,22030,22060,JPE,THE DILEMMA OF LIBERAL ECONOMICS,1946
0,22031,22061,JPE,REALISM AND RELEVANCE IN THE THEORY OF DEMAND,1946
0,22032,22062,JPE,THE GRAPHIC DEPICTION OF ELASTICITY OF DEMAND,1946
0,22033,22063,JPE,THE NEW ETHIOPIAN MONETARY SYSTEM,1946
0,22034,22064,JPE,HEIMANN'S HISTORY OF DOCTRINE AND CURRENT ISSUES,1946
0,22035,22065,JPE,MR. GOTTLIEB ON OPTIMUM POPULATION. AN OBJECTION,1946
0,22036,22066,QJE,REFLECTIONS ON PRICE CONTROL,1946
0,22037,22067,QJE,THE CURRENT SIGNIFICANCE OF LIQUIDITY PREFERENCE,1946
0,22038,22068,QJE,THE LOCUS OF UNION CONTROL IN COLLECTIVE BARGAINING,1946
0,22039,22069,QJE,"""OUT-OF-POCKET"" COST IN RAILROAD FREIGHT RATES",1946
0,22040,22070,QJE,"GASOLINE RATIONING IN THE UNITED STATES, I",1946
0,22041,22071,QJE,"INCOME, REGION, COMMUNITY-SIZE AND COLOR",1946
0,22042,22072,QJE,"PRICES, INCOME FLOW AND EMPLOYMENT",1946
0,22043,22073,QJE,IN DEFENSE OF MONOPOLY: COMMENT,1946
0,22044,22074,QJE,EXCHANGE-RATE PARITIES: COMMENT,1946
0,22045,22075,ECA,LORD KEYNES AND THE GENERAL THEORY,1946
0,22046,22076,ECA,THE REGION AS A CONCEPT IN BUSINESS-CYCLE ANALYSIS,1946
0,22047,22077,ECA,PRICING AND PRICE LEVELS,1946
0,22048,22078,ECA,RAISE PROFITS BY RAISING WAGES?,1946
0,22049,22079,ECA,STANDARD ERRORS OF THE TILLING COEFFICIENTS USED IN CONFLUENCE ANALYSIS,1946
0,22050,22080,ECA,THE UNITED NATIONS STATISTICAL COMMISSION,1946
0,22051,22081,ECA,"""FREE MONEY"" OF LARGE MANUFACTURING CORPORATIONS AND THE RATE OF",1946
0,22052,22082,ECA,"""FREE MONEY"" OF LARGE MANUFACTURING CORPORATIONS AND THE RATE OF",1946
0,22053,22083,AER,OBSERVATIONS ON THE OPERATIONS OF THE NATIONAL WAR LABOR BOARD,1946
0,22054,22084,AER,A RECONSIDERATION OF THE THEORY OF RENT,1946
0,22055,22085,AER,BUSINESS CYCLES AND THE MODERN THEORY OF EMPLOYMENT,1946
0,22056,22086,AER,DEBT MANAGEMENT AS AN INSTRUMENT OF ECONOMIC POLICY,1946
0,22057,22087,AER,A CRITIQUE OF FUNCTIONAL FINANCE THROUGH QUASI-FREE BANK CREDIT,1946
0,22058,22088,AER,THE RAILWAY LABOR ACT AND RAILWAY LABOR DISPUTES IN WARTIME,1946
0,22059,22089,AER,MARX AND ECONOMIC CALCULATION,1946
0,22060,22090,AER,THE ECONOMICS OF MINIMUM WAGE LEGISLATION,1946
0,22061,22091,AER,WAGE DIFFERENCES IN LOCAL LABOR MARKETS,1946
0,22062,22092,AER,Concept and Teaching of Economics,1946
0,22063,22093,AER,Monopoly Dissolution: A Proposal Outlined,1946
0,22064,22094,AER,Fetter on Lauderdale,1946
0,22065,22095,EJ,THE BALANCE OF PAYMENTS OF THE UNITED STATES,1946
0,22066,22096,EJ,THE BRITISH DEMAND FOR IMPORTS IN THE INTER-WAR PERIOD,1946
0,22067,22097,EJ,THE FUTURE OUTPUT OF THE CONSTRUCTIONAL INDUSTRIES IN THE UNITED STATES,1946
0,22068,22098,EJ,LADY RHYS WILLIAMS' PROPOSALS FOR THE AMALGAMATION OF DIRECT TAXATION,1946
0,22069,22099,EJ,THE ECONOMIC POSITION OF THE DOMESDAY VILLANI,1946
0,22070,22100,EJ,FISCAL POLICY AND THE PROPENSITY TO CONSUME - A NOTE,1946
0,22071,22101,JPE,"EXPERIENCE UNDER INTERGOVERNMENTAL COMMODITY AGREEMENTS, 1902-45",1946
0,22072,22102,JPE,SOME ECONOMIC ASPECTS OF THE MARGARINE INDUSTRY,1946
0,22073,22103,JPE,INTEREST AND EMPLOYMENT,1946
0,22074,22104,JPE,SOME IMPLICATIONS OF FULL-EMPLOYMENT POLICY,1946
0,22075,22105,JPE,THE FLEXIBILITY OF INCOME-TAX YIELD UNDER AVERAGING,1946
0,22076,22106,AER,THE DECADE OF THE TWENTIES,1946
0,22077,22107,AER,THE AMERICAN ECONOMY IN THE THIRTIES,1946
0,22078,22108,AER,SHIFTS IN THE GEOGRAPHICAL AND INDUSTRIAL PATTERN OF ECONOMIC ACTIVITY,1946
0,22079,22109,AER,THE EFFECTS OF THE WAR ON THE STRUCTURE OF COMMODITY AND LABOR MARKETS,1946
0,22080,22110,AER,THE CHANGED ENVIRONMENT OF MONETARY-BANKING POLICY,1946
0,22081,22111,AER,NEW FRONTIERS IN ECONOMIC THOUGHT IMMUTABLE LAW IN ECONOMICS: ITS,1946
0,22082,22112,AER,THE IMPACT OF THE GREAT DEPRESSION ON ECONOMIC THINKING,1946
0,22083,22113,AER,THE IMPACT OF TOTAL WAR,1946
0,22084,22114,AER,MONOPOLY AND COMPETITION THE OUTLOOK FOR EFFECTIVE COMPETITION,1946
0,22085,22115,AER,AN APPRAISAL OF THE ANTITRUST LAWS,1946
0,22086,22116,AER,IS GOVERNMENT INTERVENTION OR PLANNING CONSISTENT WITH ANTITRUST POLICY?,1946
0,22087,22117,AER,DOMESTIC AND INTERNATIONAL MONETARY POLICIES,1946
0,22088,22118,AER,POSTWAR TAX POLICY PERSONAL VERSUS CORPORATE INCOME TAXES,1946
0,22089,22119,AER,THE TAXATION OF SMALL BUSINESS,1946
0,22090,22120,AER,TAX POLICIES FOR PROSPERITY,1946
0,22091,22121,AER,"THE PROBLEM OF ""FULL EMPLOYMENT"" FACTS, ISSUES, AND POLICIES",1946
0,22092,22122,AER,FISCAL AND MONETARY POLICY,1946
0,22093,22123,AER,WAGE-PRICE POLICY AND EMPLOYMENT,1946
0,22094,22124,AER,PUBLIC POLICY IN LABOR RELATIONS,1946
0,22095,22125,AER,COLLECTIVE BARGAINING IN THE PUBLIC SERVICE,1946
0,22096,22126,AER,DEMOCRACY IN TRADE UNIONS,1946
0,22097,22127,AER,RATE REGULATION BY THE FEDERAL POWER COMMISSION,1946
0,22098,22128,AER,RATE-MAKING POLICIES OF FEDERAL POWER PROJECTS,1946
0,22099,22129,AER,THE MAINTENANCE OF RAILROAD CREDIT,1946
0,22100,22130,AER,REORGANIZATION OF THE RAILROAD RATE STRUCTURE,1946
0,22101,22131,AER,"THE INTERSTATE COMMERCE COMMISSION, THE DEPARTMENT OF JUSTICE, AND THE",1946
0,22102,22132,AER,THE WARTIME MERCHANT FLEET AND POSTWAR SHIPPING REQUIREMENTS,1946
0,22103,22133,AER,UNITED STATES SHIPPING POLICY AND INTERNATIONAL ECONOMIC RELATIONS,1946
0,22104,22134,AER,THE DETERMINATION OF POSTWAR OCEAN FREIGHT RATES,1946
0,22105,22135,AER,ECONOMIC RECONSTRUCTION IN THE FAR EAST,1946
0,22106,22136,AER,THE FINANCIAL POSITION OF CHINA AND JAPAN,1946
0,22107,22137,AER,TRENDS AND CONFLICTS IN THE BRITISH ECONOMY,1946
0,22108,22138,AER,THE FUTURE OF THE GERMAN ECONOMY,1946
0,22109,22139,AER,FOREIGN INVESTMENT AND AMERICAN EMPLOYMENT,1946
0,22110,22140,AER,THE DOMESTIC EFFECTS OF FOREIGN INVESTMENT,1946
0,22111,22141,AER,POSTWAR CONTROL OF INTERNATIONAL CAPITAL MOVEMENTS,1946
0,22112,22142,AER,THE RELATION BETWEEN CARTEL POLICY AND COMMODITY AGREEMENT POLICY,1946
0,22113,22143,AER,THE ECONOMIC MAN AFFECTS A NATIONAL ROLE,1946
0,22114,22144,AER,CARTELS AND THE INTERNATIONAL EXCHANGE OF TECHNOLOGY,1946
0,22115,22145,AER,THE PROPOSED PUBLICATION OF A PERIODIC REVIEW OF ECONOMICS,1946
0,22116,22146,AER,DEVELOPMENTS CONCERNING THE NATIONAL RESEARCH FOUNDATION,1946
0,22117,22147,AER,PRESERVATION OF WAR RECORDS,1946
0,22118,22148,AER,USE OF WARTIME GOVERNMENT RECORDS IN ECONOMIC RESEARCH,1946
0,22119,22149,AER,REPORT OF AD HOC COMMITTEE ON MONETARY POLICY,1946
0,22120,22150,AER,REPORT OF AD HOC COMMITTEE ON AGRICULTURAL PRICE SUPPORTS,1946
0,22121,22151,AER,REPORT OF THE SUBCOMMITTEE ON CONSENSUS AND RECOMMENDATIONS AS TO,1946
0,22122,22152,AER,REPORT OF THE SUBCOMMITTEE ON THE UNDERGRADUATE ECONOMICS CURRICULUM AND,1946
0,22123,22153,AER,SOME PROBLEMS IN TEACHING ELEMENTARY ECONOMICS,1946
0,22124,22154,QJE,REPARATION LABOR - A PRELIMINARY ANALYSIS,1946
0,22125,22155,QJE,FEDERAL RESERVE POLICY IN TRANSITION,1946
0,22126,22156,QJE,ABILITY TO PAY,1946
0,22127,22157,QJE,THE PROBLEM OF EXCESSIVE COMMERCIAL BANK EARNINGS,1946
0,22128,22158,QJE,THE SUPPLY OF LABOR TO THE FIRM,1946
0,22129,22159,QJE,RESOURCE CONSERVATION AND ECONOMIC STABILITY,1946
0,22130,22160,QJE,NOTES ON UTILITY THEORY AND DEMAND EQUATIONS,1946
0,22131,22161,QJE,A MEASURE OF MONOPOLY IN SELLING,1946
0,22132,22162,QJE,"""EQUILIBRIUM IN MULTI-PROCESS INDUSTRIES"" - FURTHER COMMENTS",1946
0,22133,22163,ECA,MACROECONOMICS AND THE THEORY OF RATIONAL BEHAVIOR,1946
0,22134,22164,ECA,THEORY OF THE FIRM AND OF INVESTMENT,1946
0,22135,22165,ECA,"CAPITAL EXPANSION, RATE OF GROWTH, AND EMPLOYMENT",1946
0,22136,22166,ECA,MULTIPLIER EFFECTS OF A BALANCED BUDGET: SOME MONETARY IMPLICATIONS,1946
0,22137,22167,ECA,MULTIPLIER EFFECTS OF A BALANCED BUDGET: THE IMPLICATION OF A LAG FOR,1946
0,22138,22168,ECA,MULTIPLIER EFFECTS OF A BALANCED BUDGET: FURTHER ANALYSIS,1946
0,22139,22169,ECA,MULTIPLIER EFFECTS OF A BALANCED BUDGET: REPLY,1946
0,22140,22170,JPE,NEUMANN'S AND MORGENSTERN'S NEW APPROACH TO STATIC ECONOMICS,1946
0,22141,22171,JPE,THE FIRST TWENTY YEARS OF THE BANK OF SPAIN. II,1946
0,22142,22172,JPE,PROFESSOR KNIGHT AND THE THEORY OF DEMAND,1946
0,22143,22173,AER,LAW AND ECONOMICS,1946
0,22144,22174,AER,NATIONAL BUDGETS AND NATIONAL POLICY,1946
0,22145,22175,AER,PSYCHOLOGICAL ANALYSIS OF BUSINESS DECISIONS AND EXPECTATIONS,1946
0,22146,22176,AER,SHORTCOMINGS OF MARGINAL ANALYSIS FOR WAGE-EMPLOYMENT PROBLEMS,1946
0,22147,22177,AER,A NOTE ON HICKS'S THEORY OF INVENTION,1946
0,22148,22178,AER,FAMILY SIZE AND RESIDENTIAL CONSTRUCTION,1946
0,22149,22179,AER,THE SOVIET UNION'S WAR BUDGETS,1946
0,22150,22180,EJ,INTEREST-RATES AND THE PACE OF INVESTMENT,1946
0,22151,22181,EJ,"""FULL EMPLOYMENT"" AND INCOME INEQUALITY",1946
0,22152,22182,EJ,BRITAIN'S BARGAINING POWER,1946
0,22153,22183,EJ,THE TERMINOLOGY OF TAX ANALYSIS,1946
0,22154,22184,EJ,THE PROFIT MOTIVE AND THE ECONOMIC INCENTIVE,1946
0,22155,22185,EJ,WAR-TIME CHANGES IN THE ORGANISATION OF TWO GROUPS OF EASTERN COUNTIES,1946
0,22156,22186,EJ,INTERNATIONAL CAPITAL INVESTMENT AND THE DEVELOPMENT OF POOR COUNTRIES,1946
0,22157,22187,EJ,LIVELIHOOD AND FULL EMPLOYMENT,1946
0,22158,22188,JPE,SOME REFLECTIONS ON A THEORY OF LABOR-MANAGEMENT RELATIONS,1946
0,22159,22189,JPE,THE FIRST TWENTY YEARS OF THE BANK OF SPAIN. I,1946
0,22160,22190,JPE,THE SCHOLASTIC REVIVAL: THE ECONOMICS OF HEINRICH PESCH,1946
0,22161,22191,JPE,EFFECTIVENESS OF FACTORY LABOR: SOUTH-NORTH COMPARISONS,1946
0,22162,22192,AER,FERTILITY AND THE PERSONAL EXEMPTION - IMPLICIT PRONATALIST POLICY IN,1990
0,22163,22193,AER,THE RELATIONSHIP BETWEEN THE MARGINAL COST OF PUBLIC FUNDS AND MARGINAL,1990
0,22164,22194,AER,"EFFECTS OF SPATIAL PRICE-DISCRIMINATION ON OUTPUT, WELFARE, AND LOCATION",1990
0,22165,22195,AER,ON THE EQUILIBRIUM YEN DOLLAR RATE,1990
0,22166,22196,AER,ON THE BASING-POINT SYSTEM,1990
0,22167,22197,EJ,AN ECONOMETRIC-ANALYSIS OF EXPLORATION AND EXTRACTION OF OIL IN THE UK,1990
0,22168,22198,EJ,"IMPERFECT COMPETITION, UNDEREMPLOYMENT EQUILIBRIA AND FISCAL-POLICY",1990
0,22169,22199,EJ,IMPURE ALTRUISM AND DONATIONS TO PUBLIC-GOODS - A THEORY OF WARM-GLOW,1990
0,22170,22200,EJ,SEARCH INTENSITY IN EXPERIMENTS,1990
0,22171,22201,EJ,RANK-DEPENDENT PROBABILITIES,1990
0,22172,22202,EJ,INSIDER FORCES AND WAGE DETERMINATION,1990
0,22173,22203,EJ,THE NORTH SOUTH DIVIDE - QUESTIONS OF EXISTENCE AND STABILITY,1990
0,22174,22204,EJ,THE UNIFICATION OF MACROECONOMICS,1990
0,22175,22205,EJ,PROFIT-SHARING AND PRODUCTIVITY - SOME FURTHER EVIDENCE,1990
0,22176,22206,EJ,MEASURES OF RESEARCH OUTPUT - UNIVERSITY DEPARTMENTS OF ECONOMICS IN THE,1990
0,22177,22207,EJ,INTERTEMPORAL SUBSTITUTION AND THE ROLE OF MONETARY-POLICY - POLICY,1990
0,22178,22208,EJ,FOREIGN-EXCHANGE EQUIVALENCE AND PROJECT APPRAISAL PROCEDURES,1990
0,22179,22209,EJ,FROM CENTRAL PLANNING TO MARKET-ECONOMY - SOME MICROECONOMIC ISSUES,1990
0,22180,22210,EJ,THE TECHNOLOGY OF DECONTROL - SOME MACROECONOMIC ISSUES,1990
0,22181,22211,AER,WHY ARE WE SO RICH AND THEY SO POOR,1990
0,22182,22212,AER,RESEARCH ON HIGH-SCHOOL ECONOMIC EDUCATION,1990
0,22183,22213,AER,FIRM ORGANIZATION AND THE ECONOMIC-APPROACH TO PERSONNEL-MANAGEMENT,1990
0,22184,22214,AER,WHO BOSSES WHOM - THE INTENSITY OF SUPERVISION AND THE DISCIPLINE OF,1990
0,22185,22215,AER,STICKY STORIES - ECONOMIC EXPLANATIONS OF EMPLOYMENT AND WAGE RIGIDITY,1990
0,22186,22216,AER,ASSET PRICES UNDER HABIT FORMATION AND CATCHING UP WITH THE JONESES,1990
0,22187,22217,AER,MEASURING THE PERSISTENCE OF EXPECTED RETURNS,1990
0,22188,22218,AER,EVALUATING EMPIRICAL TESTS OF ASSET PRICING-MODELS - ALTERNATIVE,1990
0,22189,22219,AER,DO SECURITY ANALYSTS OVERREACT,1990
0,22190,22220,AER,MARKET VOLATILITY AND INVESTOR BEHAVIOR,1990
0,22191,22221,AER,SPECULATIVE DYNAMICS AND THE ROLE OF FEEDBACK TRADERS,1990
0,22192,22222,AER,BUDGETARY PRESSURES IN THE EEC - A FISCAL FEDERALISM PERSPECTIVE,1990
0,22193,22223,AER,UNITED-STATES FEDERAL-BUDGET DEFICITS AND GRAMM-RUDMAN-HOLLINGS,1990
0,22194,22224,AER,PUBLIC DEBTS AND FISCAL POLITICS - HOW TO DECIDE,1990
0,22195,22225,AER,"TRADE, INNOVATION, AND GROWTH",1990
0,22196,22226,AER,WHY DOESNT CAPITAL FLOW FROM RICH TO POOR COUNTRIES,1990
0,22197,22227,AER,ARE NONCONVEXITIES IMPORTANT FOR UNDERSTANDING GROWTH,1990
0,22198,22228,AER,LESSONS FROM KOREAN ECONOMIC-GROWTH,1990
0,22199,22229,AER,ASIAN TRADE AND GROWTH LESSONS,1990
0,22200,22230,AER,"EXTERNAL SECTOR IN DEVELOPMENT - CHINA AND INDIA, 1950-89",1990
0,22201,22231,AER,DEVELOPMENT LESSONS FROM ASIA - THE ROLE OF GOVERNMENT IN SOUTH-KOREA,1990
0,22202,22232,AER,THE EFFECTS OF MALPRACTICE LITIGATION ON PHYSICIANS FEES AND INCOMES,1990
0,22203,22233,AER,EXPERIENCE RATING - DOES IT MAKE SENSE FOR MEDICAL MALPRACTICE INSURANCE,1990
0,22204,22234,AER,INTERNATIONAL TRANSMISSION AND REAL BUSINESS-CYCLE MODELS,1990
0,22205,22235,AER,BARGAINING AND INTERNATIONAL-POLICY COOPERATION,1990
0,22206,22236,AER,THE NEW CLASSICAL MACROECONOMICS AND STABILIZATION POLICY,1990
0,22207,22237,AER,EQUILIBRIUM SHORT HORIZONS OF INVESTORS AND FIRMS,1990
0,22208,22238,AER,THE EFFICIENCY OF EQUITY IN ORGANIZATIONAL DECISION-PROCESSES,1990
0,22209,22239,AER,ASYMMETRIC INFORMATION AND THE NEW THEORY OF THE FIRM - FINANCIAL,1990
0,22210,22240,AER,INFLATION AND THE REAL GROWTH OF STATE AND LOCAL-GOVERNMENT EXPENDITURES,1990
0,22211,22241,AER,STATE ASSISTANCE TO LOCAL GOVERNMENTS - CHANGES DURING THE 1980S,1990
0,22212,22242,AER,COMMERCIAL LAND-USE REGULATION AND LOCAL-GOVERNMENT FINANCE,1990
0,22213,22243,AER,"CHARTISTS, FUNDAMENTALISTS, AND TRADING IN THE FOREIGN-EXCHANGE MARKET",1990
0,22214,22244,AER,VOLATILITY IN THE FOREIGN-EXCHANGE AND STOCK MARKETS - IS IT EXCESSIVE,1990
0,22215,22245,AER,"NONLINEAR, NONPARAMETRIC, NONESSENTIAL EXCHANGE-RATE ESTIMATION",1990
0,22216,22246,AER,INTERACTIONS BETWEEN AGRICULTURAL AND ENVIRONMENTAL POLICIES - A,1990
0,22217,22247,AER,COORDINATING AGRICULTURAL AND ENVIRONMENTAL POLICIES - OPPORTUNITIES AND,1990
0,22218,22248,AER,LIMITATIONS IN EVALUATING ENVIRONMENTAL AND AGRICULTURAL POLICY,1990
0,22219,22249,AER,EXPLICIT COMMUNICATION AND BARGAINING OUTCOMES,1990
0,22220,22250,AER,BAD AND GOOD-NEWS ABOUT THE SEALED-BID MECHANISM - SOME EXPERIMENTAL,1990
0,22221,22251,AER,THE TRANSITION FROM BARGAINING TO A COMPETITIVE MARKET,1990
0,22222,22252,AER,A COMMON DESTINY - HOW DOES IT COMPARE TO THE CLASSIC STUDIES OF BLACK,1990
0,22223,22253,AER,"BLACKS, HISPANICS, AND WHITE ETHNIC-GROUPS - ARE BLACKS UNIQUELY",1990
0,22224,22254,AER,THE CENTRAL ROLE OF THE SOUTH IN ACCOUNTING FOR THE ECONOMIC PROGRESS OF,1990
0,22225,22255,AER,RACIAL-INEQUALITY IN THE MANAGERIAL AGE - AN ALTERNATIVE VISION TO THE,1990
0,22226,22256,AER,ARE RISK-BENEFIT TRADEOFFS POSSIBLE IN SITING HAZARDOUS FACILITIES,1990
0,22227,22257,AER,SOURCES OF INCONSISTENCY IN SOCIETAL RESPONSES TO HEALTH RISKS,1990
0,22228,22258,AER,FIXED PREFERENCES AND CHANGING TASTES,1990
0,22229,22259,AER,INFORMATION AS AN ECONOMIC COMMODITY,1990
0,22230,22260,AER,EVOLUTION AND COOPERATION IN NOISY REPEATED GAMES,1990
0,22231,22261,AER,THE ECONOMIC-IMPLICATIONS OF AN INCOMPLETE ASSET MARKET,1990
0,22232,22262,AER,CHILD-CARE AND WOMENS RETURN TO WORK AFTER CHILDBIRTH,1990
0,22233,22263,AER,INTERCOHORT DIFFERENCES IN WOMENS LABOR-MARKET TRANSITIONS,1990
0,22234,22264,AER,GENDER DIFFERENCES IN WAGES AND JOB TURNOVER AMONG CONTINUOUSLY EMPLOYED,1990
0,22235,22265,AER,EARNINGS INEQUALITY AND JOB TURNOVER,1990
0,22236,22266,AER,THE IMPACT OF SCHOOLING AND INDUSTRIAL RESTRUCTURING ON RECENT TRENDS IN,1990
0,22237,22267,AER,"SCHOOLING, WORK EXPERIENCE, AND WAGE TRENDS",1990
0,22238,22268,AER,VARIETIES OF SELECTION BIAS,1990
0,22239,22269,AER,NONPARAMETRIC BOUNDS ON TREATMENT EFFECTS,1990
0,22240,22270,AER,SEMIPARAMETRIC ESTIMATION OF SELECTION MODELS - SOME EMPIRICAL RESULTS,1990
0,22241,22271,AER,REVIVING THE FEDERAL STATISTICAL SYSTEM - THE VIEW FROM ACADEMIA,1990
0,22242,22272,AER,REVIVING THE FEDERAL STATISTICAL SYSTEM - A VIEW FROM INDUSTRY,1990
0,22243,22273,AER,REVIVING THE FEDERAL STATISTICAL SYSTEM - INTERNATIONAL ASPECTS,1990
0,22244,22274,AER,REVIVING THE FEDERAL STATISTICAL SYSTEM - A VIEW FROM WITHIN,1990
0,22245,22275,AER,THE DEVELOPMENT OF INDUSTRIAL-RESEARCH IN UNITED-STATES MANUFACTURING,1990
0,22246,22276,AER,PUNCTUATED EQUILIBRIA AND TECHNOLOGICAL-PROGRESS,1990
0,22247,22277,AER,THE DYNAMO AND THE COMPUTER - AN HISTORICAL-PERSPECTIVE ON THE MODERN,1990
0,22248,22278,AER,EFFECTS OF FAMILY AND COMMUNITY BACKGROUND ON ECONOMIC-STATUS,1990
0,22249,22279,AER,AFDC PARTICIPATION ACROSS GENERATIONS,1990
0,22250,22280,AER,WELFARE AND WORK IN CHICAGO INNER-CITY,1990
0,22251,22281,AER,INTERNATIONAL DIFFERENCES IN SAVING,1990
0,22252,22282,AER,PUBLIC DEBT AS PRIVATE LIQUIDITY,1990
0,22253,22283,AER,THE DYNAMICS OF AIRLINE PRICING AND COMPETITION,1990
0,22254,22284,AER,AIRPORT PRESENCE AS PRODUCT DIFFERENTIATION,1990
0,22255,22285,AER,"AIRLINE MERGERS, AIRPORT DOMINANCE, AND MARKET POWER",1990
0,22256,22286,AER,CAN STRATEGIC BARGAINING MODELS EXPLAIN COLLECTIVE-BARGAINING DATA,1990
0,22257,22287,AER,STRIKES AND BARGAINING - A SURVEY OF THE RECENT EMPIRICAL LITERATURE,1990
0,22258,22288,AER,NEGOTIATOR BEHAVIOR AND THE OCCURRENCE OF DISPUTES,1990
0,22259,22289,AER,THE INTRODUCTION OF NEW PRODUCTS,1990
0,22260,22290,AER,PRICING BEHAVIOR AND VERTICAL CONTRACTS IN RETAIL MARKETS,1990
0,22261,22291,AER,MONEY-BACK WARRANTIES VS REPLACEMENT WARRANTIES - A SIMPLE COMPARISON,1990
0,22262,22292,AER,EDUCATING AND TRAINING NEW ECONOMICS PHDS - HOW GOOD A JOB ARE WE DOING,1990
0,22263,22293,QJE,PRICE STABILITY AND FUTURES TRADING IN COMMODITIES,1990
0,22264,22294,QJE,BORROWING CONSTRAINTS AND PORTFOLIO CHOICE,1990
0,22265,22295,QJE,THE COORDINATION PROBLEM IN DECENTRALIZED MARKETS - AN EXPERIMENT,1990
0,22266,22296,QJE,RELATIONSHIP-SPECIFIC INVESTMENT,1990
0,22267,22297,AER,THE FUTURE OF THE INCOME-TAX,1990
0,22268,22298,AER,SELECTION CRITERIA IN COORDINATION GAMES - SOME EXPERIMENTAL RESULTS,1990
0,22269,22299,AER,"TACIT COORDINATION GAMES, STRATEGIC UNCERTAINTY, AND COORDINATION",1990
0,22270,22300,AER,COLLUSION THROUGH INSURANCE - SHARING THE COST OF OIL-SPILL CLEANUPS,1990
0,22271,22301,AER,PROGRESSIVE TAXATION AND EQUAL SACRIFICE,1990
0,22272,22302,AER,JOB ACCESSIBILITY AND RACIAL-DIFFERENCES IN YOUTH EMPLOYMENT RATES,1990
0,22273,22303,EJ,"THE EFFECTS OF PROFIT-SHARING ON EMPLOYMENT, WAGES, STOCK RETURNS AND",1990
0,22274,22304,EJ,TAX POLICY - A SURVEY,1990
0,22275,22305,EJ,"THE WINNERS CURSE PROBLEM, INTEREST COSTS AND THE UNDERPRICING OF",1990
0,22276,22306,EJ,"FIRM HETEROGENEITY, INTERNAL FINANCE, AND CREDIT RATIONING",1990
0,22277,22307,EJ,EVALUATING THE EXTENDED TARGET ZONE PROPOSAL FOR THE G3,1990
0,22278,22308,EJ,QUANTITY-CONSTRAINED HOUSEHOLD RESPONSES TO UI REFORM,1990
0,22279,22309,EJ,"TRADED GOODS, COMPETITIVENESS AND AGGREGATE FLUCTUATIONS IN THE",1990
0,22280,22310,EJ,"STOCHASTIC-PROCESS SWITCHING AND THE RETURN TO GOLD, 1925",1990
0,22281,22311,EJ,FISCAL REFORMS AND STABILIZATION - 4 HYPERINFLATION CASES EXAMINED,1990
