index,DOI,ArticleID,Source
30255,WOS:A1987K418000010,11128,WOS
30256,WOS:000178956100002,10503,WOS
30257,WOS:A1979HL36300013,11708,WOS
30258,WOS:000240736900008,9771,WOS
30259,WOS:A1979HC60900008,11688,WOS
30260,WOS:000269543100001,9913,WOS
30261,WOS:000273239400012,9934,WOS
30262,WOS:A1994PK69800008,10990,WOS
30263,WOS:A1992JD20600005,10885,WOS
30264,WOS:A1980JP95300008,11248,WOS
30265,WOS:A1987J153200006,11113,WOS
30266,WOS:000366637800001,10163,WOS
30267,WOS:A1976BN21900003,11493,WOS
30268,WOS:000262055800013,9885,WOS
30269,WOS:A1995RM59100001,10612,WOS
30270,WOS:000174146600009,10481,WOS
30271,WOS:000360400500005,10156,WOS
30272,WOS:000303342100013,10049,WOS
30273,WOS:000165895400005,10431,WOS
30274,WOS:A1989AX88500010,11212,WOS
30275,WOS:A1996UD56400001,10635,WOS
30276,WOS:A1989U327400004,11186,WOS
30277,WOS:000256620800007,9854,WOS
30278,WOS:A1983PY97700010,11401,WOS
30279,WOS:000350114400011,10138,WOS
30280,WOS:000366637800008,10170,WOS
30281,WOS:A1990CL51600005,10772,WOS
30282,WOS:A1991EV60900006,10816,WOS
30283,WOS:000178065800003,10494,WOS
30284,WOS:A1985C487300014,11040,WOS
30285,WOS:000220632300008,10569,WOS
30286,WOS:A1980JM87500008,11234,WOS
30287,WOS:000274716300010,9946,WOS
30288,WOS:000381273900003,10255,WOS
30289,WOS:A1987G804200002,11096,WOS
30290,WOS:000412276200012,10330,WOS
30291,WOS:000335920200010,10200,WOS
30292,WOS:A1976CS77800021,11547,WOS
30293,WOS:000188590500008,10557,WOS
30294,WOS:000353544900007,10146,WOS
30295,WOS:000292765400009,10008,WOS
30296,WOS:000428940700009,10359,WOS
30297,WOS:A1981LK44800014,11304,WOS
30298,WOS:000412276200004,10322,WOS
30299,WOS:A1978FY17900007,11651,WOS
30300,WOS:A1977DZ00600002,11631,WOS
30301,WOS:A1995RM59100004,10615,WOS
30302,WOS:000374224300001,10228,WOS
30303,WOS:A1981LY29900013,11318,WOS
30304,WOS:A1986A744300001,11041,WOS
30305,WOS:000082024200008,10752,WOS
30306,WOS:A1988L694600002,11131,WOS
30307,WOS:000326188000004,10118,WOS
30308,WOS:000286674000011,9978,WOS
30309,WOS:000303342100009,10045,WOS
30310,WOS:A1996UD56400003,10637,WOS
30311,WOS:A1981MP91900011,11332,WOS
30312,WOS:A1985ASG6700012,11013,WOS
30313,WOS:A1979HC60900009,11689,WOS
30314,WOS:000446103800001,10384,WOS
30315,WOS:A1989U327400007,11189,WOS
30316,WOS:A1994MW63400010,10960,WOS
30317,WOS:A1987G804200012,11106,WOS
30318,WOS:000238788900010,9762,WOS
30319,WOS:000167366000005,10441,WOS
30320,WOS:A1990CL51600009,10776,WOS
30321,WOS:A1986D303100008,11069,WOS
30322,WOS:000174146600002,10474,WOS
30323,WOS:000184110800004,10532,WOS
30324,WOS:000318314500008,10096,WOS
30325,WOS:000172774600006,10471,WOS
30326,WOS:A1991FG98300005,10828,WOS
30327,WOS:000259026800003,9863,WOS
30328,WOS:000314884500013,10088,WOS
30329,WOS:A1981LY29900003,11308,WOS
30330,WOS:A1984SA66200003,11446,WOS
30331,WOS:A1980JY42500008,11265,WOS
30332,WOS:A1979HL36300003,11698,WOS
30333,WOS:A1992JD20600009,10889,WOS
30334,WOS:A1986C241100001,11052,WOS
30335,WOS:A1987G804200008,11102,WOS
30336,WOS:000087525000005,10413,WOS
30337,WOS:A1988Q687100005,11166,WOS
30338,WOS:A1996TR21200008,10634,WOS
30339,WOS:A1981MP91900012,11333,WOS
30340,WOS:A1980JM87500009,11235,WOS
30341,WOS:000386206500011,10276,WOS
30342,WOS:000281000100010,9970,WOS
30343,WOS:A1981LC13200009,11283,WOS
30344,WOS:A1982PL31000001,11377,WOS
30345,WOS:000350114400010,10137,WOS
30346,WOS:000350114400003,10130,WOS
30347,WOS:000178065800001,10492,WOS
30348,WOS:A1993KZ79800001,10916,WOS
30349,WOS:A1990CL51600003,10770,WOS
30350,WOS:000340047800003,10205,WOS
30351,WOS:000251435100010,9833,WOS
30352,WOS:000273239400003,9925,WOS
30353,WOS:A1978FY17900012,11656,WOS
30354,WOS:A1978FY17900003,11647,WOS
30355,WOS:000171215900008,10463,WOS
30356,WOS:A1988Q687100004,11165,WOS
30357,WOS:A1991FQ95800010,10845,WOS
30358,WOS:000264739100014,9900,WOS
30359,WOS:A1988L694600009,11138,WOS
30360,WOS:000286674000012,9984,WOS
30361,WOS:000088720200005,10421,WOS
30362,WOS:A1978FY17900010,11654,WOS
30363,WOS:000253712000012,9847,WOS
30364,WOS:000079639800004,10727,WOS
30365,WOS:A1977DZ00600008,11637,WOS
30366,WOS:A1981LK44800001,11291,WOS
30367,WOS:000228157100007,9693,WOS
30368,WOS:A1991EV60900008,10818,WOS
30369,WOS:000366637800010,10172,WOS
30370,WOS:A1976CS77800005,11531,WOS
30371,WOS:A1980JP95300007,11247,WOS
30372,WOS:A1991FG98300002,10825,WOS
30373,WOS:A1981LC13200016,11290,WOS
30374,WOS:000340047800009,10211,WOS
30375,WOS:000407265900009,10315,WOS
30376,WOS:A1997YF75800006,10683,WOS
30377,WOS:A1991FG98300001,10824,WOS
30378,WOS:A1976CS77800009,11535,WOS
30379,WOS:000300226100013,10036,WOS
30380,WOS:A1983QK39200011,11417,WOS
30381,WOS:A1993KK89700012,10915,WOS
30382,WOS:000419576600007,10339,WOS
30383,WOS:A1994MW63400007,10957,WOS
30384,WOS:000428940700001,10351,WOS
30385,WOS:A1978FF34300013,11621,WOS
30386,WOS:000281000100005,9965,WOS
30387,WOS:A1990EE16300009,10809,WOS
30388,WOS:000238788900001,9753,WOS
30389,WOS:A1978EW10200004,11592,WOS
30390,WOS:000412276200014,10332,WOS
30391,WOS:A1980JM87500012,11238,WOS
30392,WOS:A1995QZ93800002,10606,WOS
30393,WOS:000446103800010,10393,WOS
30394,WOS:000326188000001,10115,WOS
30395,WOS:A1984TA03200006,11474,WOS
30396,WOS:A1989T381300012,11182,WOS
30397,WOS:000223109800010,10583,WOS
30398,WOS:A1977DH69800013,11585,WOS
30399,WOS:A1983PY97700011,11402,WOS
30400,WOS:A1988P431000001,11152,WOS
30401,WOS:000381273900004,10256,WOS
30402,WOS:A1993KZ79800004,10919,WOS
30403,WOS:000073716800007,10700,WOS
30404,WOS:A1993KK89700003,10906,WOS
30405,WOS:000344396900002,10217,WOS
30406,WOS:000318314500005,10093,WOS
30407,WOS:A1985ASG6700002,11003,WOS
30408,WOS:A1979HC60900002,11682,WOS
30409,WOS:000303342100005,10041,WOS
30410,WOS:000249435300012,9821,WOS
30411,WOS:000082024200012,10756,WOS
30412,WOS:A1977CX36600007,11558,WOS
30413,WOS:A1991FX03800012,10859,WOS
30414,WOS:A1988Q687100007,11168,WOS
30415,WOS:000397127400004,10283,WOS
30416,WOS:000224782900005,10590,WOS
30417,WOS:A1987G804200013,11107,WOS
30418,WOS:A1979HL36300009,11704,WOS
30419,WOS:A1979GP77400010,11678,WOS
30420,WOS:000366637800003,10165,WOS
30421,WOS:000296132900004,10015,WOS
30422,WOS:A1994PK69800007,10989,WOS
30423,WOS:A1993LV83300009,10937,WOS
30424,WOS:A1981LK44800013,11303,WOS
30425,WOS:A1986C241100002,11053,WOS
30426,WOS:A1991EV60900007,10817,WOS
30427,WOS:000177537700007,10490,WOS
30428,WOS:A1981MP91900013,11334,WOS
30429,WOS:000079639800012,10735,WOS
30430,WOS:000243586500001,9776,WOS
30431,WOS:000428940700010,10360,WOS
30432,WOS:A1988Q687100001,11162,WOS
30433,WOS:A1976CC75700010,11520,WOS
30434,WOS:000085640300006,10404,WOS
30435,WOS:A1980JM87500014,11240,WOS
30436,WOS:A1983PY97700006,11397,WOS
30437,WOS:A1976CC75700008,11518,WOS
30438,WOS:000184110800006,10534,WOS
30439,WOS:000296132900008,10019,WOS
30440,WOS:A1991EV60900012,10822,WOS
30441,WOS:A1990DQ64800004,10792,WOS
30442,WOS:000230722800004,9714,WOS
30443,WOS:A1978EW10200013,11601,WOS
30444,WOS:A1983RP70900003,11433,WOS
30445,WOS:A1978EW10200012,11600,WOS
30446,WOS:A1981MP91900016,11337,WOS
30447,WOS:000075374700012,10713,WOS
30448,WOS:A1985ABD8300008,10998,WOS
30449,WOS:A1977DH69800007,11579,WOS
30450,WOS:A1994NG49200007,10969,WOS
30451,WOS:000240736900006,9769,WOS
30452,WOS:A1985C487300003,11029,WOS
30453,WOS:A1984TQ08800004,11483,WOS
30454,WOS:A1989T381300011,11181,WOS
30455,WOS:000360400500007,10158,WOS
30456,WOS:000169102500002,10448,WOS
30457,WOS:000233209600009,9731,WOS
30458,WOS:000266981300007,9907,WOS
30459,WOS:A1986E350200007,11078,WOS
30460,WOS:A1997YF75800005,10682,WOS
30461,WOS:000188590500002,10551,WOS
30462,WOS:000330940600006,10181,WOS
30463,WOS:000178956100004,10505,WOS
30464,WOS:000350114400004,10131,WOS
30465,WOS:A1976BN21900002,11492,WOS
30466,WOS:A1996TR21200006,10632,WOS
30467,WOS:A1976CS77800010,11536,WOS
30468,WOS:A1989AF84900001,11193,WOS
30469,WOS:A1980JM87500007,11233,WOS
30470,WOS:A1984SA66200006,11449,WOS
30471,WOS:A1983RP70900005,11435,WOS
30472,WOS:000277808400002,9950,WOS
30473,WOS:A1981LK44800002,11292,WOS
30474,WOS:000233209600002,9724,WOS
30475,WOS:000407265900008,10314,WOS
30476,WOS:A1976BN21900015,11505,WOS
30477,WOS:000314884500005,10080,WOS
30478,WOS:A1995TC69400004,10623,WOS
30479,WOS:A1992HC54400006,10865,WOS
30480,WOS:A1976CC75700004,11514,WOS
30481,WOS:000296132900011,10022,WOS
30482,WOS:A1992JD20600008,10888,WOS
30483,WOS:000233209600007,9729,WOS
30484,WOS:A1992JR53400001,10894,WOS
30485,WOS:000079639800003,10726,WOS
30486,WOS:A1977DZ00600003,11632,WOS
30487,WOS:A1982MZ25200004,11342,WOS
30488,WOS:A1994NZ31200003,10974,WOS
30489,WOS:A1987F894700010,11093,WOS
30490,WOS:000344396900003,10218,WOS
30491,WOS:000243586500004,9779,WOS
30492,WOS:A1996UW22700003,10644,WOS
30493,WOS:A1994MW63400009,10959,WOS
30494,WOS:000300226100001,10024,WOS
30495,WOS:000281000100012,9972,WOS
30496,WOS:000087525000001,10409,WOS
30497,WOS:A1984SA66200002,11445,WOS
30498,WOS:000386206500004,10269,WOS
30499,WOS:A1980JP95300011,11251,WOS
30500,WOS:A1977CX36600016,11567,WOS
30501,WOS:A1986D303100011,11072,WOS
30502,WOS:000296132900012,10023,WOS
30503,WOS:A1983PY97700014,11405,WOS
30504,WOS:A1981MP91900014,11335,WOS
30505,WOS:000286674000004,9977,WOS
30506,WOS:000251435100003,9826,WOS
30507,WOS:000184110800009,10537,WOS
30508,WOS:000259026800001,9861,WOS
30509,WOS:000439714900012,10380,WOS
30510,WOS:000340047800012,10214,WOS
30511,WOS:000269543100005,9917,WOS
30512,WOS:000428940700013,10363,WOS
30513,WOS:A1983QK39200004,11410,WOS
30514,WOS:000428940700007,10357,WOS
30515,WOS:A1985C487300008,11034,WOS
30516,WOS:000397127400007,10286,WOS
30517,WOS:A1983QX18400006,11424,WOS
30518,WOS:000322409100012,10113,WOS
30519,WOS:A1982NV86800008,11370,WOS
30520,WOS:000277808400004,9952,WOS
30521,WOS:000335920200005,10195,WOS
30522,WOS:000240736900004,9767,WOS
30523,WOS:000237646700008,9750,WOS
30524,WOS:A1990DQ64800007,10795,WOS
30525,WOS:A1981LY29900004,11309,WOS
30526,WOS:A1987J153200007,11114,WOS
30527,WOS:A1980JM87400008,11221,WOS
30528,WOS:A1990CL51600001,10768,WOS
30529,WOS:A1984TA03200002,11470,WOS
30530,WOS:000075374700006,10707,WOS
30531,WOS:000326188000009,10123,WOS
30532,WOS:000178956100003,10504,WOS
30533,WOS:000428940700003,10353,WOS
30534,WOS:000366637800002,10164,WOS
30535,WOS:A1978FY17900019,11663,WOS
30536,WOS:A1979HV31700011,11722,WOS
30537,WOS:000188590500001,10550,WOS
30538,WOS:A1986D303100002,11063,WOS
30539,WOS:000245158400006,9793,WOS
30540,WOS:000288801800003,9990,WOS
30541,WOS:000171215900003,10458,WOS
30542,WOS:A1980JY42500016,11273,WOS
30543,WOS:A1985ASG6700003,11004,WOS
30544,WOS:A1985C487300002,11028,WOS
30545,WOS:000340047800007,10209,WOS
30546,WOS:A1983RP70900009,11439,WOS
30547,WOS:A1976BN21900016,11506,WOS
30548,WOS:A1981LC13200011,11285,WOS
30549,WOS:A1978FY17900020,11664,WOS
30550,WOS:000259026800007,9867,WOS
30551,WOS:000277808400011,9959,WOS
30552,WOS:A1976CS77800002,11528,WOS
30553,WOS:A1978FF34300021,11629,WOS
30554,WOS:000079639800008,10731,WOS
30555,WOS:A1980JP95300014,11254,WOS
30556,WOS:A1993MC13100002,10942,WOS
30557,WOS:A1979HL36300005,11700,WOS
30558,WOS:A1987J153200009,11116,WOS
30559,WOS:000381273900009,10261,WOS
30560,WOS:A1986D303100009,11070,WOS
30561,WOS:A1978FY17900008,11652,WOS
30562,WOS:A1984TA03200008,11476,WOS
30563,WOS:A1990EE16300004,10804,WOS
30564,WOS:A1988P431000010,11161,WOS
30565,WOS:A1987K418000007,11125,WOS
30566,WOS:A1981LY29900012,11317,WOS
30567,WOS:A1981LK44800007,11297,WOS
30568,WOS:000243586500006,9781,WOS
30569,WOS:A1992HC54400010,10869,WOS
30570,WOS:000220632300012,10573,WOS
30571,WOS:000224782900010,10595,WOS
30572,WOS:A1979HC60900013,11693,WOS
30573,WOS:A1994MW63400011,10961,WOS
30574,WOS:A1986E350200011,11082,WOS
30575,WOS:000226913800001,9699,WOS
30576,WOS:000182858800007,10525,WOS
30577,WOS:A1987K418000006,11124,WOS
30578,WOS:000374224300003,10230,WOS
30579,WOS:A1993KK89700009,10912,WOS
30580,WOS:000407265900006,10312,WOS
30581,WOS:A1992HC54400001,10860,WOS
30582,WOS:A1992HC54400004,10863,WOS
30583,WOS:A1977DZ00600015,11644,WOS
30584,WOS:A1989T381300001,11171,WOS
30585,WOS:000273239400006,9928,WOS
30586,WOS:A1988Q687100008,11169,WOS
30587,WOS:A1983QX18400005,11423,WOS
30588,WOS:000397127400009,10288,WOS
30589,WOS:A1981LK44800006,11296,WOS
30590,WOS:A1993LV83300004,10932,WOS
30591,WOS:000439714900010,10378,WOS
30592,WOS:000303342100014,10050,WOS
30593,WOS:000088720200006,10422,WOS
30594,WOS:A1988N010700007,11148,WOS
30595,WOS:A1982PL31000002,11378,WOS
30596,WOS:A1993KZ79800011,10926,WOS
30597,WOS:000080445600008,10743,WOS
30598,WOS:A1985ASG6800004,11018,WOS
30599,WOS:000446103800014,10397,WOS
30600,WOS:A1996TR21200003,10629,WOS
30601,WOS:A1990CY75600002,10779,WOS
30602,WOS:000292765400004,10003,WOS
30603,WOS:000223109800004,10577,WOS
30604,WOS:A1976CS77800007,11533,WOS
30605,WOS:A1986E350200005,11076,WOS
30606,WOS:000330940600011,10186,WOS
30607,WOS:A1987F894700008,11091,WOS
30608,WOS:000243586500007,9782,WOS
30609,WOS:000262055800014,9886,WOS
30610,WOS:A1996VN78900007,10654,WOS
30611,WOS:000266981300008,9908,WOS
30612,WOS:000419576600009,10341,WOS
30613,WOS:000386206500008,10273,WOS
30614,WOS:000185898500006,10545,WOS
30615,WOS:000374224500002,10242,WOS
30616,WOS:A1994MW63400002,10952,WOS
30617,WOS:A1984TA03200005,11473,WOS
30618,WOS:A1978EW10200006,11594,WOS
30619,WOS:000174146600004,10476,WOS
30620,WOS:000397127400001,10280,WOS
30621,WOS:000240736900011,9774,WOS
30622,WOS:000446103800004,10387,WOS
30623,WOS:A1989AX88500005,11207,WOS
30624,WOS:A1982PL31000015,11391,WOS
30625,WOS:A1989T381300005,11175,WOS
30626,WOS:000340047800010,10212,WOS
30627,WOS:A1989AF84900008,11200,WOS
30628,WOS:A1989AX88500002,11204,WOS
30629,WOS:A1992JR53400010,10903,WOS
30630,WOS:A1989U327400005,11187,WOS
30631,WOS:A1990DQ64800002,10790,WOS
30632,WOS:000172774600005,10470,WOS
30633,WOS:000238788900011,9763,WOS
30634,WOS:000306645300011,10061,WOS
30635,WOS:000174146600005,10477,WOS
30636,WOS:A1993LV83300007,10935,WOS
30637,WOS:000386206500009,10274,WOS
30638,WOS:000419576600011,10343,WOS
30639,WOS:000292765400008,10007,WOS
30640,WOS:000381273900012,10264,WOS
30641,WOS:A1985ASG6700011,11012,WOS
30642,WOS:000237646700010,9752,WOS
30643,WOS:A1988P431000002,11153,WOS
30644,WOS:A1985ABD8300010,11000,WOS
30645,WOS:000360400500001,10152,WOS
30646,WOS:A1996VN78900002,10649,WOS
30647,WOS:A1985C487300011,11037,WOS
30648,WOS:A1976BN21900009,11499,WOS
30649,WOS:A1981LY29900002,11307,WOS
30650,WOS:A1994NG49200003,10965,WOS
30651,WOS:000226913800002,9700,WOS
30652,WOS:000177537700004,10487,WOS
30653,WOS:A1997YF75800002,10679,WOS
30654,WOS:000386206500002,10267,WOS
30655,WOS:A1983PY97700003,11394,WOS
30656,WOS:A1979HC60900010,11690,WOS
30657,WOS:A1989AF84900007,11199,WOS
30658,WOS:A1991FQ95800008,10843,WOS
30659,WOS:000366637800007,10169,WOS
30660,WOS:A1980JM87400001,11214,WOS
30661,WOS:A1986D303100005,11066,WOS
30662,WOS:A1985ASG6700007,11008,WOS
30663,WOS:A1983QX18400007,11425,WOS
30664,WOS:000374224500006,10246,WOS
30665,WOS:000326188000008,10122,WOS
30666,WOS:000277808400001,9949,WOS
30667,WOS:A1984TQ08800005,11484,WOS
30668,WOS:000220632300009,10570,WOS
30669,WOS:A1978EW10200002,11590,WOS
30670,WOS:A1982MZ25200013,11351,WOS
30671,WOS:A1988N010700008,11149,WOS
30672,WOS:000088720200009,10425,WOS
30673,WOS:000374224300002,10229,WOS
30674,WOS:A1978FF34300010,11618,WOS
30675,WOS:A1981LK44800008,11298,WOS
30676,WOS:000185898500004,10543,WOS
30677,WOS:000167366000009,10445,WOS
30678,WOS:000264739100011,9897,WOS
30679,WOS:000220632300004,10565,WOS
30680,WOS:000079639800009,10732,WOS
30681,WOS:000256620800002,9849,WOS
30682,WOS:000314884500012,10087,WOS
30683,WOS:A1980JP95300010,11250,WOS
30684,WOS:000172774600003,10468,WOS
30685,WOS:A1988N010700005,11146,WOS
30686,WOS:000269543100010,9922,WOS
30687,WOS:A1987J153200011,11118,WOS
30688,WOS:000446103800005,10388,WOS
30689,WOS:A1996TR21200007,10633,WOS
30690,WOS:A1991FQ95800009,10844,WOS
30691,WOS:A1978FF34300012,11620,WOS
30692,WOS:A1976CS77800018,11544,WOS
30693,WOS:A1988L694600006,11135,WOS
30694,WOS:A1993LV83300005,10933,WOS
30695,WOS:A1985ABD8300007,10997,WOS
30696,WOS:000303342100010,10046,WOS
30697,WOS:000085640300001,10399,WOS
30698,WOS:A1984SA66200009,11452,WOS
30699,WOS:A1978FY17900001,11645,WOS
30700,WOS:000249435300002,9811,WOS
30701,WOS:000230722800003,9713,WOS
30702,WOS:000419576600015,10347,WOS
30703,WOS:000084123500006,10762,WOS
30704,WOS:A1991FX03800008,10855,WOS
30705,WOS:000243586500010,9785,WOS
30706,WOS:A1976CS77800025,11551,WOS
30707,WOS:000303342100001,10037,WOS
30708,WOS:000233209600003,9725,WOS
30709,WOS:A1995RM59100003,10614,WOS
30710,WOS:000397127400005,10284,WOS
30711,WOS:A1976CS77800001,11527,WOS
30712,WOS:000253712000009,9844,WOS
30713,WOS:A1984SA66200004,11447,WOS
30714,WOS:000172774600004,10469,WOS
30715,WOS:A1976CS77800019,11545,WOS
30716,WOS:A1982NV86800007,11369,WOS
30717,WOS:A1982PL31000003,11379,WOS
30718,WOS:000374224300005,10232,WOS
30719,WOS:000165895400007,10433,WOS
30720,WOS:A1986C241100006,11057,WOS
30721,WOS:000322409100002,10103,WOS
30722,WOS:A1990EE16300006,10806,WOS
30723,WOS:000335920200004,10194,WOS
30724,WOS:A1979HL36300012,11707,WOS
30725,WOS:A1995QF72800007,10604,WOS
30726,WOS:A1977DZ00600007,11636,WOS
30727,WOS:000386206500006,10271,WOS
30728,WOS:A1982NV86800010,11372,WOS
30729,WOS:000171215900006,10461,WOS
30730,WOS:000322409100006,10107,WOS
30731,WOS:A1983RP70900004,11434,WOS
30732,WOS:A1978EW10200011,11599,WOS
30733,WOS:000188590500010,10559,WOS
30734,WOS:000374224300012,10239,WOS
30735,WOS:A1983QX18400003,11421,WOS
30736,WOS:000080445600002,10737,WOS
30737,WOS:A1983QK39200009,11415,WOS
30738,WOS:A1976CS77800023,11549,WOS
30739,WOS:000262055800002,9874,WOS
30740,WOS:000296132900006,10017,WOS
30741,WOS:000237646700001,9743,WOS
30742,WOS:000397127400006,10285,WOS
30743,WOS:A1981LY29900007,11312,WOS
30744,WOS:000266981300004,9904,WOS
30745,WOS:A1993KK89700004,10907,WOS
30746,WOS:A1993MC13100003,10943,WOS
30747,WOS:A1988N010700010,11151,WOS
30748,WOS:A1993KZ79800009,10924,WOS
30749,WOS:A1992JD20600003,10883,WOS
30750,WOS:000188590500012,10561,WOS
30751,WOS:A1981LC13200007,11281,WOS
30752,WOS:000220632300003,10564,WOS
30753,WOS:A1984SM43900006,11461,WOS
30754,WOS:000230722800010,9720,WOS
30755,WOS:000310160600002,10065,WOS
30756,WOS:000386206500013,10278,WOS
30757,WOS:000335920200009,10199,WOS
30758,WOS:000184110800002,10530,WOS
30759,WOS:A1993KK89700007,10910,WOS
30760,WOS:000310160600012,10075,WOS
30761,WOS:A1991FQ95800003,10838,WOS
30762,WOS:000360400500004,10155,WOS
30763,WOS:A1990CL51600007,10774,WOS
30764,WOS:A1992JD20600006,10886,WOS
30765,WOS:A1990EE16300007,10807,WOS
30766,WOS:A1988L694600001,11130,WOS
30767,WOS:000226913800012,9710,WOS
30768,WOS:A1990DQ64800001,10789,WOS
30769,WOS:A1981MP91900004,11325,WOS
30770,WOS:A1992JR53400009,10902,WOS
30771,WOS:A1988L694600011,11140,WOS
30772,WOS:000071889900003,10688,WOS
30773,WOS:A1982NV86800012,11374,WOS
30774,WOS:A1983QX18400011,11429,WOS
30775,WOS:A1990CL51600002,10769,WOS
30776,WOS:A1981MP91900006,11327,WOS
30777,WOS:000340047800001,10203,WOS
30778,WOS:000188590500007,10556,WOS
30779,WOS:000446103800011,10394,WOS
30780,WOS:000397127400014,10293,WOS
30781,WOS:A1978FF34300016,11624,WOS
30782,WOS:A1981LC13200003,11277,WOS
30783,WOS:000185898500001,10540,WOS
30784,WOS:000439714900013,10381,WOS
30785,WOS:A1985C487300005,11031,WOS
30786,WOS:A1994NZ31200007,10978,WOS
30787,WOS:000439714900004,10372,WOS
30788,WOS:000303342100002,10038,WOS
30789,WOS:A1978EW10200015,11603,WOS
30790,WOS:A1979HV31700012,11723,WOS
30791,WOS:000220632300001,10562,WOS
30792,WOS:A1987J153200003,11110,WOS
30793,WOS:000330940600008,10183,WOS
30794,WOS:000292765400002,10001,WOS
30795,WOS:A1985ABD8300004,10994,WOS
30796,WOS:A1992HC54400003,10862,WOS
30797,WOS:000374224300013,10240,WOS
30798,WOS:000288801800006,9993,WOS
30799,WOS:000306645300001,10051,WOS
30800,WOS:A1982NM63200004,11355,WOS
30801,WOS:000251435100001,9824,WOS
30802,WOS:000262055800001,9873,WOS
30803,WOS:A1979GP77400012,11680,WOS
30804,WOS:A1977DH69800009,11581,WOS
30805,WOS:A1992HN26100008,10879,WOS
30806,WOS:000174146600011,10483,WOS
30807,WOS:000251435100002,9825,WOS
30808,WOS:000303342100011,10047,WOS
30809,WOS:A1995RM59100005,10616,WOS
30810,WOS:000226913800008,9706,WOS
30811,WOS:A1980JP95300003,11243,WOS
30812,WOS:A1994MW63400004,10954,WOS
30813,WOS:A1989U327400008,11190,WOS
30814,WOS:000353544900009,10148,WOS
30815,WOS:000253712000003,9838,WOS
30816,WOS:000303342100004,10040,WOS
30817,WOS:A1980JM87400011,11224,WOS
30818,WOS:000223109800001,10574,WOS
30819,WOS:A1987F894700005,11088,WOS
30820,WOS:A1990EE16300003,10803,WOS
30821,WOS:000223109800007,10580,WOS
30822,WOS:A1981LC13200001,11275,WOS
30823,WOS:000273239400007,9929,WOS
30824,WOS:000171215900010,10465,WOS
30825,WOS:000273239400005,9927,WOS
30826,WOS:A1980JM87500006,11232,WOS
30827,WOS:000374224300009,10236,WOS
30828,WOS:A1984SA66200005,11448,WOS
30829,WOS:000245158400009,9796,WOS
30830,WOS:000184110800008,10536,WOS
30831,WOS:000326188000010,10124,WOS
30832,WOS:000397127400012,10291,WOS
30833,WOS:000172774600001,10466,WOS
30834,WOS:A1987G804200006,11100,WOS
30835,WOS:000306645300004,10054,WOS
30836,WOS:A1985ASG6800005,11019,WOS
30837,WOS:000247264400011,9808,WOS
30838,WOS:000303342100003,10039,WOS
30839,WOS:A1979HC60900014,11694,WOS
30840,WOS:000269543100003,9915,WOS
30841,WOS:000178065800006,10497,WOS
30842,WOS:000296132900001,10012,WOS
30843,WOS:A1988P431000004,11155,WOS
30844,WOS:A1980JY42500015,11272,WOS
30845,WOS:A1989AX88500001,11203,WOS
30846,WOS:000428940700011,10361,WOS
30847,WOS:000185898500003,10542,WOS
30848,WOS:A1996UW22700002,10643,WOS
30849,WOS:000310160600008,10071,WOS
30850,WOS:A1988L694600010,11139,WOS
30851,WOS:000374224500008,10248,WOS
30852,WOS:000182858800009,10527,WOS
30853,WOS:000374224300011,10238,WOS
30854,WOS:A1982NM63200011,11362,WOS
30855,WOS:000224782900007,10592,WOS
30856,WOS:A1984SM43900002,11457,WOS
30857,WOS:A1985ASG6800009,11023,WOS
30858,WOS:A1984SM43900005,11460,WOS
30859,WOS:000185898500010,10549,WOS
30860,WOS:A1978FF34300018,11626,WOS
30861,WOS:A1996UD56400007,10641,WOS
